motif_chr	motif_start	motif_end	motif	motif_score	motif_strand	tss_chr	tss_start	tss_end	tss_info	tss_score	tss_strand	TSS_id	oligo_reg_x	oligo_reg_y	enhancer_id	oligo_reg	unique_id
chr2	208176322	208176333	JUNB	11.9184	+	chr2	208176288	208176403	Enhancer__chr2:208176046-208176541	0	+	chr2:208176046-208176541		chr2:208176289..208176403,+	chr2:208176046-208176541	chr2:208176289..208176403,+	WILDTYPE__Enhancer.noflip.NA__chr2:208176289..208176403,+__1784.1.0.0
chr2	208176323	208176334	JUND	13.7021	+	chr2	208176288	208176403	Enhancer__chr2:208176046-208176541	0	+	chr2:208176046-208176541		chr2:208176289..208176403,+	chr2:208176046-208176541	chr2:208176289..208176403,+	WILDTYPE__Enhancer.noflip.NA__chr2:208176289..208176403,+__1784.1.0.0
chr2	208176363	208176376	JUN	10.0408	-	chr2	208176288	208176403	Enhancer__chr2:208176046-208176541	0	+	chr2:208176046-208176541		chr2:208176289..208176403,+	chr2:208176046-208176541	chr2:208176289..208176403,+	WILDTYPE__Enhancer.noflip.NA__chr2:208176289..208176403,+__1784.1.0.0
chr2	208176353	208176367	Rxra	5.36585	+	chr2	208176288	208176403	Enhancer__chr2:208176046-208176541	0	+	chr2:208176046-208176541		chr2:208176289..208176403,+	chr2:208176046-208176541	chr2:208176289..208176403,+	WILDTYPE__Enhancer.noflip.NA__chr2:208176289..208176403,+__1784.1.0.0
chr2	208176343	208176359	SRF	5.229509999999999	+	chr2	208176288	208176403	Enhancer__chr2:208176046-208176541	0	+	chr2:208176046-208176541		chr2:208176289..208176403,+	chr2:208176046-208176541	chr2:208176289..208176403,+	WILDTYPE__Enhancer.noflip.NA__chr2:208176289..208176403,+__1784.1.0.0
chr2	208176288	208176290	STAT3	10.6735	-	chr2	208176288	208176403	Enhancer__chr2:208176046-208176541	0	+	chr2:208176046-208176541		chr2:208176289..208176403,+	chr2:208176046-208176541	chr2:208176289..208176403,+	WILDTYPE__Enhancer.noflip.NA__chr2:208176289..208176403,+__1784.1.0.0
chr20	25218603	25218614	FOSL1	16.9091	+	chr20	25218570	25218685	Enhancer__chr20:25218471-25218756	0	+	chr20:25218471-25218756		chr20:25218571..25218685,+	chr20:25218471-25218756	chr20:25218571..25218685,+	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr20:25218571..25218685,+__1959.1.0.0
chr20	25218604	25218615	FOSL2	15.4364	-	chr20	25218570	25218685	Enhancer__chr20:25218471-25218756	0	+	chr20:25218471-25218756		chr20:25218571..25218685,+	chr20:25218471-25218756	chr20:25218571..25218685,+	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr20:25218571..25218685,+__1959.1.0.0
chr20	25218603	25218614	FOS	15.765999999999998	+	chr20	25218570	25218685	Enhancer__chr20:25218471-25218756	0	+	chr20:25218471-25218756		chr20:25218571..25218685,+	chr20:25218471-25218756	chr20:25218571..25218685,+	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr20:25218571..25218685,+__1959.1.0.0
chr20	25218604	25218615	JUNB	14.5918	-	chr20	25218570	25218685	Enhancer__chr20:25218471-25218756	0	+	chr20:25218471-25218756		chr20:25218571..25218685,+	chr20:25218471-25218756	chr20:25218571..25218685,+	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr20:25218571..25218685,+__1959.1.0.0
chr20	25218603	25218614	JUND	17.1915	+	chr20	25218570	25218685	Enhancer__chr20:25218471-25218756	0	+	chr20:25218471-25218756		chr20:25218571..25218685,+	chr20:25218471-25218756	chr20:25218571..25218685,+	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr20:25218571..25218685,+__1959.1.0.0
chr20	25218603	25218614	FOSL1	16.9091	+	chr20	25218570	25218685	Enhancer__chr20:25218471-25218756	0	+	chr20:25218471-25218756		chr20:25218583..25218697,-	chr20:25218471-25218756	chr20:25218583..25218697,-	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr20:25218583..25218697,-__2252.1.0.0
chr20	25218604	25218615	FOSL2	15.4364	-	chr20	25218570	25218685	Enhancer__chr20:25218471-25218756	0	+	chr20:25218471-25218756		chr20:25218583..25218697,-	chr20:25218471-25218756	chr20:25218583..25218697,-	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr20:25218583..25218697,-__2252.1.0.0
chr20	25218603	25218614	FOS	15.765999999999998	+	chr20	25218570	25218685	Enhancer__chr20:25218471-25218756	0	+	chr20:25218471-25218756		chr20:25218583..25218697,-	chr20:25218471-25218756	chr20:25218583..25218697,-	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr20:25218583..25218697,-__2252.1.0.0
chr20	25218604	25218615	JUNB	14.5918	-	chr20	25218570	25218685	Enhancer__chr20:25218471-25218756	0	+	chr20:25218471-25218756		chr20:25218583..25218697,-	chr20:25218471-25218756	chr20:25218583..25218697,-	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr20:25218583..25218697,-__2252.1.0.0
chr20	25218603	25218614	JUND	17.1915	+	chr20	25218570	25218685	Enhancer__chr20:25218471-25218756	0	+	chr20:25218471-25218756		chr20:25218583..25218697,-	chr20:25218471-25218756	chr20:25218583..25218697,-	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr20:25218583..25218697,-__2252.1.0.0
chr20	48392043	48392054	FOSL1	15.0909	-	chr20	48391967	48392082	Enhancer__chr20:48391675-48392320	0	+	chr20:48391675-48392320		chr20:48391907..48392021,-	chr20:48391675-48392320	chr20:48391907..48392021,-	WILDTYPE__Enhancer.noflip.NA__chr20:48391907..48392021,-__2290.1.0.0
chr20	48392044	48392055	FOSL2	15.3636	-	chr20	48391967	48392082	Enhancer__chr20:48391675-48392320	0	+	chr20:48391675-48392320		chr20:48391907..48392021,-	chr20:48391675-48392320	chr20:48391907..48392021,-	WILDTYPE__Enhancer.noflip.NA__chr20:48391907..48392021,-__2290.1.0.0
chr20	48392043	48392054	FOS	14.2979	-	chr20	48391967	48392082	Enhancer__chr20:48391675-48392320	0	+	chr20:48391675-48392320		chr20:48391907..48392021,-	chr20:48391675-48392320	chr20:48391907..48392021,-	WILDTYPE__Enhancer.noflip.NA__chr20:48391907..48392021,-__2290.1.0.0
chr20	48392042	48392053	JUNB	11.7143	+	chr20	48391967	48392082	Enhancer__chr20:48391675-48392320	0	+	chr20:48391675-48392320		chr20:48391907..48392021,-	chr20:48391675-48392320	chr20:48391907..48392021,-	WILDTYPE__Enhancer.noflip.NA__chr20:48391907..48392021,-__2290.1.0.0
chr20	48392043	48392054	JUND	15.8936	-	chr20	48391967	48392082	Enhancer__chr20:48391675-48392320	0	+	chr20:48391675-48392320		chr20:48391907..48392021,-	chr20:48391675-48392320	chr20:48391907..48392021,-	WILDTYPE__Enhancer.noflip.NA__chr20:48391907..48392021,-__2290.1.0.0
chr20	48392048	48392069	REST	7.2449	-	chr20	48391967	48392082	Enhancer__chr20:48391675-48392320	0	+	chr20:48391675-48392320		chr20:48391907..48392021,-	chr20:48391675-48392320	chr20:48391907..48392021,-	WILDTYPE__Enhancer.noflip.NA__chr20:48391907..48392021,-__2290.1.0.0
chr20	48392043	48392054	FOSL1	15.0909	-	chr20	48391967	48392082	Enhancer__chr20:48391675-48392320	0	+	chr20:48391675-48392320		chr20:48391968..48392082,+	chr20:48391675-48392320	chr20:48391968..48392082,+	WILDTYPE__Enhancer.noflip.NA__chr20:48391968..48392082,+__1997.1.0.0
chr20	48392044	48392055	FOSL2	15.3636	-	chr20	48391967	48392082	Enhancer__chr20:48391675-48392320	0	+	chr20:48391675-48392320		chr20:48391968..48392082,+	chr20:48391675-48392320	chr20:48391968..48392082,+	WILDTYPE__Enhancer.noflip.NA__chr20:48391968..48392082,+__1997.1.0.0
chr20	48392043	48392054	FOS	14.2979	-	chr20	48391967	48392082	Enhancer__chr20:48391675-48392320	0	+	chr20:48391675-48392320		chr20:48391968..48392082,+	chr20:48391675-48392320	chr20:48391968..48392082,+	WILDTYPE__Enhancer.noflip.NA__chr20:48391968..48392082,+__1997.1.0.0
chr20	48392042	48392053	JUNB	11.7143	+	chr20	48391967	48392082	Enhancer__chr20:48391675-48392320	0	+	chr20:48391675-48392320		chr20:48391968..48392082,+	chr20:48391675-48392320	chr20:48391968..48392082,+	WILDTYPE__Enhancer.noflip.NA__chr20:48391968..48392082,+__1997.1.0.0
chr20	48392043	48392054	JUND	15.8936	-	chr20	48391967	48392082	Enhancer__chr20:48391675-48392320	0	+	chr20:48391675-48392320		chr20:48391968..48392082,+	chr20:48391675-48392320	chr20:48391968..48392082,+	WILDTYPE__Enhancer.noflip.NA__chr20:48391968..48392082,+__1997.1.0.0
chr20	48392048	48392069	REST	7.2449	-	chr20	48391967	48392082	Enhancer__chr20:48391675-48392320	0	+	chr20:48391675-48392320		chr20:48391968..48392082,+	chr20:48391675-48392320	chr20:48391968..48392082,+	WILDTYPE__Enhancer.noflip.NA__chr20:48391968..48392082,+__1997.1.0.0
chr3	194298980	194298991	FOSL1	14.7818	-	chr3	194298971	194299086	Enhancer__chr3:194298758-194299295	0	+	chr3:194298758-194299295		chr3:194298867..194298981,-	chr3:194298758-194299295	chr3:194298867..194298981,-	WILDTYPE__Enhancer.flip.sense__chr3:194298867..194298981,-__2193.1.0.0
chr3	194298979	194298990	FOSL2	15.4364	+	chr3	194298971	194299086	Enhancer__chr3:194298758-194299295	0	+	chr3:194298758-194299295		chr3:194298867..194298981,-	chr3:194298758-194299295	chr3:194298867..194298981,-	WILDTYPE__Enhancer.flip.sense__chr3:194298867..194298981,-__2193.1.0.0
chr3	194298980	194298991	FOSL1	14.7818	-	chr3	194298971	194299086	Enhancer__chr3:194298758-194299295	0	+	chr3:194298758-194299295		chr3:194298972..194299086,+	chr3:194298758-194299295	chr3:194298972..194299086,+	WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr3:194298972..194299086,+__1900.1.0.0
chr3	194298979	194298990	FOSL2	15.4364	+	chr3	194298971	194299086	Enhancer__chr3:194298758-194299295	0	+	chr3:194298758-194299295		chr3:194298972..194299086,+	chr3:194298758-194299295	chr3:194298972..194299086,+	WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr3:194298972..194299086,+__1900.1.0.0
chr5	90610262	90610273	FOSL1	15.2909	+	chr5	90610184	90610299	intergenic__p1@ENST00000513626,p1@uc003kjy.1__chr5:90610209..90610226,-	0	-	chr5:90610209..90610226,-	chr5:90610184..90610298,-			chr5:90610184..90610298,-	WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr5:90610184..90610298,-__717.1.0.0
chr5	90610261	90610272	FOSL2	16.7455	+	chr5	90610184	90610299	intergenic__p1@ENST00000513626,p1@uc003kjy.1__chr5:90610209..90610226,-	0	-	chr5:90610209..90610226,-	chr5:90610184..90610298,-			chr5:90610184..90610298,-	WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr5:90610184..90610298,-__717.1.0.0
chr5	90610262	90610273	FOS	15.3617	-	chr5	90610184	90610299	intergenic__p1@ENST00000513626,p1@uc003kjy.1__chr5:90610209..90610226,-	0	-	chr5:90610209..90610226,-	chr5:90610184..90610298,-			chr5:90610184..90610298,-	WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr5:90610184..90610298,-__717.1.0.0
chr5	90610263	90610274	JUNB	11.1633	-	chr5	90610184	90610299	intergenic__p1@ENST00000513626,p1@uc003kjy.1__chr5:90610209..90610226,-	0	-	chr5:90610209..90610226,-	chr5:90610184..90610298,-			chr5:90610184..90610298,-	WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr5:90610184..90610298,-__717.1.0.0
chr5	90610262	90610273	JUND	14.5319	-	chr5	90610184	90610299	intergenic__p1@ENST00000513626,p1@uc003kjy.1__chr5:90610209..90610226,-	0	-	chr5:90610209..90610226,-	chr5:90610184..90610298,-			chr5:90610184..90610298,-	WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr5:90610184..90610298,-__717.1.0.0
chr5	90610262	90610273	NFE2	7.87755	+	chr5	90610184	90610299	intergenic__p1@ENST00000513626,p1@uc003kjy.1__chr5:90610209..90610226,-	0	-	chr5:90610209..90610226,-	chr5:90610184..90610298,-			chr5:90610184..90610298,-	WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr5:90610184..90610298,-__717.1.0.0
chr5	169758371	169758382	FOSL1	14.5455	-	chr5	169758350	169758465	intergenic__p1@LOC257358__chr5:169758393..169758440,+	0	+	chr5:169758393..169758440,+	chr5:169758351..169758465,+			chr5:169758351..169758465,+	WILDTYPE__Lincrna.noflip.NA__chr5:169758351..169758465,+__674.1.0.0
chr5	169758370	169758381	FOSL2	12.6909	+	chr5	169758350	169758465	intergenic__p1@LOC257358__chr5:169758393..169758440,+	0	+	chr5:169758393..169758440,+	chr5:169758351..169758465,+			chr5:169758351..169758465,+	WILDTYPE__Lincrna.noflip.NA__chr5:169758351..169758465,+__674.1.0.0
chr5	169758371	169758382	FOS	14.3617	-	chr5	169758350	169758465	intergenic__p1@LOC257358__chr5:169758393..169758440,+	0	+	chr5:169758393..169758440,+	chr5:169758351..169758465,+			chr5:169758351..169758465,+	WILDTYPE__Lincrna.noflip.NA__chr5:169758351..169758465,+__674.1.0.0
chr5	169758372	169758383	JUNB	13.550999999999998	-	chr5	169758350	169758465	intergenic__p1@LOC257358__chr5:169758393..169758440,+	0	+	chr5:169758393..169758440,+	chr5:169758351..169758465,+			chr5:169758351..169758465,+	WILDTYPE__Lincrna.noflip.NA__chr5:169758351..169758465,+__674.1.0.0
chr5	169758371	169758382	JUND	15.0638	-	chr5	169758350	169758465	intergenic__p1@LOC257358__chr5:169758393..169758440,+	0	+	chr5:169758393..169758440,+	chr5:169758351..169758465,+			chr5:169758351..169758465,+	WILDTYPE__Lincrna.noflip.NA__chr5:169758351..169758465,+__674.1.0.0
chr5	169758438	169758449	STAT3	10.898	+	chr5	169758350	169758465	intergenic__p1@LOC257358__chr5:169758393..169758440,+	0	+	chr5:169758393..169758440,+	chr5:169758351..169758465,+			chr5:169758351..169758465,+	WILDTYPE__Lincrna.noflip.NA__chr5:169758351..169758465,+__674.1.0.0
chr6	14735294	14735305	FOSL1	15.3818	+	chr6	14735224	14735339	Enhancer__chr6:14735052-14735658	0	+	chr6:14735052-14735658		chr6:14735225..14735339,+	chr6:14735052-14735658	chr6:14735225..14735339,+	WILDTYPE__Enhancer.flip.sense__chr6:14735225..14735339,+__1914.1.0.0
chr6	14735294	14735305	FOS	11.2553	+	chr6	14735224	14735339	Enhancer__chr6:14735052-14735658	0	+	chr6:14735052-14735658		chr6:14735225..14735339,+	chr6:14735052-14735658	chr6:14735225..14735339,+	WILDTYPE__Enhancer.flip.sense__chr6:14735225..14735339,+__1914.1.0.0
chr6	14735293	14735304	JUNB	13.8163	+	chr6	14735224	14735339	Enhancer__chr6:14735052-14735658	0	+	chr6:14735052-14735658		chr6:14735225..14735339,+	chr6:14735052-14735658	chr6:14735225..14735339,+	WILDTYPE__Enhancer.flip.sense__chr6:14735225..14735339,+__1914.1.0.0
chr6	14735294	14735305	JUND	12.3191	+	chr6	14735224	14735339	Enhancer__chr6:14735052-14735658	0	+	chr6:14735052-14735658		chr6:14735225..14735339,+	chr6:14735052-14735658	chr6:14735225..14735339,+	WILDTYPE__Enhancer.flip.sense__chr6:14735225..14735339,+__1914.1.0.0
chr6	14735312	14735327	MAFK	10.6222	+	chr6	14735224	14735339	Enhancer__chr6:14735052-14735658	0	+	chr6:14735052-14735658		chr6:14735225..14735339,+	chr6:14735052-14735658	chr6:14735225..14735339,+	WILDTYPE__Enhancer.flip.sense__chr6:14735225..14735339,+__1914.1.0.0
chr6	14735229	14735240	USF1	10.2857	-	chr6	14735224	14735339	Enhancer__chr6:14735052-14735658	0	+	chr6:14735052-14735658		chr6:14735225..14735339,+	chr6:14735052-14735658	chr6:14735225..14735339,+	WILDTYPE__Enhancer.flip.sense__chr6:14735225..14735339,+__1914.1.0.0
chr6	14735229	14735240	USF2	11.5918	-	chr6	14735224	14735339	Enhancer__chr6:14735052-14735658	0	+	chr6:14735052-14735658		chr6:14735225..14735339,+	chr6:14735052-14735658	chr6:14735225..14735339,+	WILDTYPE__Enhancer.flip.sense__chr6:14735225..14735339,+__1914.1.0.0
chr6	14735294	14735305	FOSL1	15.3818	+	chr6	14735224	14735339	Enhancer__chr6:14735052-14735658	0	+	chr6:14735052-14735658		chr6:14735224..14735338,-	chr6:14735052-14735658	chr6:14735224..14735338,-	WILDTYPE__Enhancer.flip.sense__chr6:14735224..14735338,-__2207.1.0.0
chr6	14735294	14735305	FOS	11.2553	+	chr6	14735224	14735339	Enhancer__chr6:14735052-14735658	0	+	chr6:14735052-14735658		chr6:14735224..14735338,-	chr6:14735052-14735658	chr6:14735224..14735338,-	WILDTYPE__Enhancer.flip.sense__chr6:14735224..14735338,-__2207.1.0.0
chr6	14735293	14735304	JUNB	13.8163	+	chr6	14735224	14735339	Enhancer__chr6:14735052-14735658	0	+	chr6:14735052-14735658		chr6:14735224..14735338,-	chr6:14735052-14735658	chr6:14735224..14735338,-	WILDTYPE__Enhancer.flip.sense__chr6:14735224..14735338,-__2207.1.0.0
chr6	14735294	14735305	JUND	12.3191	+	chr6	14735224	14735339	Enhancer__chr6:14735052-14735658	0	+	chr6:14735052-14735658		chr6:14735224..14735338,-	chr6:14735052-14735658	chr6:14735224..14735338,-	WILDTYPE__Enhancer.flip.sense__chr6:14735224..14735338,-__2207.1.0.0
chr6	14735312	14735327	MAFK	10.6222	+	chr6	14735224	14735339	Enhancer__chr6:14735052-14735658	0	+	chr6:14735052-14735658		chr6:14735224..14735338,-	chr6:14735052-14735658	chr6:14735224..14735338,-	WILDTYPE__Enhancer.flip.sense__chr6:14735224..14735338,-__2207.1.0.0
chr6	14735229	14735240	USF1	10.2857	-	chr6	14735224	14735339	Enhancer__chr6:14735052-14735658	0	+	chr6:14735052-14735658		chr6:14735224..14735338,-	chr6:14735052-14735658	chr6:14735224..14735338,-	WILDTYPE__Enhancer.flip.sense__chr6:14735224..14735338,-__2207.1.0.0
chr6	14735229	14735240	USF2	11.5918	-	chr6	14735224	14735339	Enhancer__chr6:14735052-14735658	0	+	chr6:14735052-14735658		chr6:14735224..14735338,-	chr6:14735052-14735658	chr6:14735224..14735338,-	WILDTYPE__Enhancer.flip.sense__chr6:14735224..14735338,-__2207.1.0.0
chr6	32577843	32577854	FOSL1	15.7818	+	chr6	32577761	32577876	Enhancer__chr6:32577297-32577935	0	+	chr6:32577297-32577935		chr6:32577663..32577777,-	chr6:32577297-32577935	chr6:32577663..32577777,-	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:32577663..32577777,-__2273.1.0.0
chr6	32577843	32577854	FOS	14.8936	+	chr6	32577761	32577876	Enhancer__chr6:32577297-32577935	0	+	chr6:32577297-32577935		chr6:32577663..32577777,-	chr6:32577297-32577935	chr6:32577663..32577777,-	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:32577663..32577777,-__2273.1.0.0
chr6	32577844	32577855	JUNB	11.7143	-	chr6	32577761	32577876	Enhancer__chr6:32577297-32577935	0	+	chr6:32577297-32577935		chr6:32577663..32577777,-	chr6:32577297-32577935	chr6:32577663..32577777,-	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:32577663..32577777,-__2273.1.0.0
chr6	32577843	32577854	JUND	16.3191	+	chr6	32577761	32577876	Enhancer__chr6:32577297-32577935	0	+	chr6:32577297-32577935		chr6:32577663..32577777,-	chr6:32577297-32577935	chr6:32577663..32577777,-	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:32577663..32577777,-__2273.1.0.0
chr6	32577821	32577842	ZNF263	20.898000000000003	+	chr6	32577761	32577876	Enhancer__chr6:32577297-32577935	0	+	chr6:32577297-32577935		chr6:32577663..32577777,-	chr6:32577297-32577935	chr6:32577663..32577777,-	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:32577663..32577777,-__2273.1.0.0
chr6	32577843	32577854	FOSL1	15.7818	+	chr6	32577761	32577876	Enhancer__chr6:32577297-32577935	0	+	chr6:32577297-32577935		chr6:32577762..32577876,+	chr6:32577297-32577935	chr6:32577762..32577876,+	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:32577762..32577876,+__1980.1.0.0
chr6	32577843	32577854	FOS	14.8936	+	chr6	32577761	32577876	Enhancer__chr6:32577297-32577935	0	+	chr6:32577297-32577935		chr6:32577762..32577876,+	chr6:32577297-32577935	chr6:32577762..32577876,+	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:32577762..32577876,+__1980.1.0.0
chr6	32577844	32577855	JUNB	11.7143	-	chr6	32577761	32577876	Enhancer__chr6:32577297-32577935	0	+	chr6:32577297-32577935		chr6:32577762..32577876,+	chr6:32577297-32577935	chr6:32577762..32577876,+	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:32577762..32577876,+__1980.1.0.0
chr6	32577843	32577854	JUND	16.3191	+	chr6	32577761	32577876	Enhancer__chr6:32577297-32577935	0	+	chr6:32577297-32577935		chr6:32577762..32577876,+	chr6:32577297-32577935	chr6:32577762..32577876,+	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:32577762..32577876,+__1980.1.0.0
chr6	32577821	32577842	ZNF263	20.898000000000003	+	chr6	32577761	32577876	Enhancer__chr6:32577297-32577935	0	+	chr6:32577297-32577935		chr6:32577762..32577876,+	chr6:32577297-32577935	chr6:32577762..32577876,+	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr6:32577762..32577876,+__1980.1.0.0
chr8	62679836	62679847	FOSL1	11.9273	+	chr8	62679819	62679934	Enhancer__chr8:62679636-62680132	0	+	chr8:62679636-62680132		chr8:62679813..62679927,-	chr8:62679636-62680132	chr8:62679813..62679927,-	WILDTYPE__Enhancer.noflip.NA__chr8:62679813..62679927,-__2117.1.0.0
chr8	62679835	62679846	FOSL2	10.7091	+	chr8	62679819	62679934	Enhancer__chr8:62679636-62680132	0	+	chr8:62679636-62680132		chr8:62679813..62679927,-	chr8:62679636-62680132	chr8:62679813..62679927,-	WILDTYPE__Enhancer.noflip.NA__chr8:62679813..62679927,-__2117.1.0.0
chr8	62679835	62679846	JUNB	11.6531	+	chr8	62679819	62679934	Enhancer__chr8:62679636-62680132	0	+	chr8:62679636-62680132		chr8:62679813..62679927,-	chr8:62679636-62680132	chr8:62679813..62679927,-	WILDTYPE__Enhancer.noflip.NA__chr8:62679813..62679927,-__2117.1.0.0
chr8	62679836	62679847	JUND	12.0426	+	chr8	62679819	62679934	Enhancer__chr8:62679636-62680132	0	+	chr8:62679636-62680132		chr8:62679813..62679927,-	chr8:62679636-62680132	chr8:62679813..62679927,-	WILDTYPE__Enhancer.noflip.NA__chr8:62679813..62679927,-__2117.1.0.0
chr8	62679836	62679847	FOSL1	11.9273	+	chr8	62679819	62679934	Enhancer__chr8:62679636-62680132	0	+	chr8:62679636-62680132		chr8:62679820..62679934,+	chr8:62679636-62680132	chr8:62679820..62679934,+	WILDTYPE__Enhancer.noflip.NA__chr8:62679820..62679934,+__1824.1.0.0
chr8	62679835	62679846	FOSL2	10.7091	+	chr8	62679819	62679934	Enhancer__chr8:62679636-62680132	0	+	chr8:62679636-62680132		chr8:62679820..62679934,+	chr8:62679636-62680132	chr8:62679820..62679934,+	WILDTYPE__Enhancer.noflip.NA__chr8:62679820..62679934,+__1824.1.0.0
