seqID	numMotifs	numBPcovered	fragmentLength	fractionBPcovered
protein_coding__p3@PRKAR1B__chr7:767249..767307,-	156	104	115	0.9043478
Enhancer__chr7:850307-850449	28	95	115	0.8260869
protein_coding__NA__chr7:855507..855533,+	20	96	115	0.8347826
protein_coding__p2@GET4__chr7:916183..916204,+	33	68	115	0.5913044
antisense__NA__chr7:926522..926523,-	6	40	115	0.3478261
protein_coding__NA__chr7:995024..995031,-	27	96	115	0.8347826
protein_coding__p1@COX19__chr7:1015156..1015193,-	14	32	115	0.2782609
protein_coding__p1@CYP2W1__chr7:1022811..1022824,+	48	95	115	0.8260869
Enhancer__chr7:1017371-1017727	23	75	115	0.6521739
Enhancer__chr7:1035018-1035209	10	83	115	0.7217391
antisense__NA__chr7:1068671..1068700,+	43	48	115	0.4173913
protein_coding__p1@GPR146__chr7:1084206..1084255,+	78	107	115	0.9304348
antisense__NA__chr7:1120449..1120484,+	56	74	115	0.6434783
protein_coding__NA__chr7:1121836..1121861,+	31	86	115	0.7478261
protein_coding__p2@C7orf50__chr7:1177874..1177936,-	36	77	115	0.6695652
Enhancer__chr7:1181035-1181120	20	74	115	0.6434783
div_lnc__p1@ENST00000423008__chr7:1199966..1200028,+	60	78	115	0.6782609
div_pc__p5@ZFAND2A__chr7:1200397..1200412,-	62	88	115	0.7652174
protein_coding__p2@UNCX__chr7:1272522..1272537,+	34	87	115	0.7565218
Enhancer__chr7:1270215-1270604	61	61	115	0.5304348
Enhancer__chr7:1282050-1282079	31	104	115	0.9043478
intergenic__NA__chr7:1306949..1306950,+	19	82	115	0.7130435
Enhancer__chr7:1329910-1330257	41	85	115	0.7391304
Enhancer__chr7:1407991-1408135	34	82	115	0.7130435
Enhancer__chr7:1416814-1417157	17	71	115	0.6173913
Enhancer__chr7:1426244-1426339	11	73	115	0.6347826
Enhancer__chr7:1456103-1456158	18	51	115	0.4434783
div_pc__p1@MICALL2__chr7:1499097..1499114,-	142	54	115	0.4695652
div_lnc__p1@ENST00000445345__chr7:1499553..1499596,+	298	111	115	0.9652174
Enhancer__chr7:1500451-1500958	65	75	115	0.6521739
Enhancer__chr7:1501148-1501314	50	76	115	0.6608695
protein_coding__NA__chr7:1546140..1546153,-	239	108	115	0.9391304
intergenic__NA__chr7:1549054..1549067,-	37	63	115	0.5478261
Enhancer__chr7:1546424-1546775	79	102	115	0.8869565
Enhancer__chr7:1550412-1550644	92	96	115	0.8347826
Enhancer__chr7:1553000-1553189	28	87	115	0.7565218
protein_coding__p1@MAFK__chr7:1570322..1570360,+	83	95	115	0.8260869
Enhancer__chr7:1560213-1560697	33	71	115	0.6173913
protein_coding__p2@TMEM184A__chr7:1600433..1600475,-	27	59	115	0.5130435
div_lnc__p1@KIAA1908__chr7:1609694..1609760,+	62	70	115	0.6086956
div_pc__NA__chr7:1610704..1610733,-	22	75	115	0.6521739
Enhancer__chr7:1616013-1616182	39	75	115	0.6521739
intergenic__NA__chr7:1660370..1660371,+	39	90	115	0.7826087
Enhancer__chr7:1658452-1658596	57	82	115	0.7130435
Enhancer__chr7:1659138-1659514	75	59	115	0.5130435
Enhancer__chr7:1706379-1706695	106	81	115	0.7043478
Enhancer__chr7:1707278-1707453	174	70	115	0.6086956
Enhancer__chr7:1708705-1709030	14	65	115	0.5652174
Enhancer__chr7:1709256-1709641	22	64	115	0.5565217
protein_coding__NA__chr7:1727691..1727692,+	16	82	115	0.7130435
protein_coding__NA__chr7:1734015..1734036,-	31	94	115	0.8173913
antisense__p1@ENST00000415399,p1@ENST00000453348__chr7:1781906..1781951,-	36	82	115	0.7130435
protein_coding__NA__chr7:1878202..1878213,+	47	39	115	0.3391304
protein_coding__p3@MAD1L1__chr7:2272566..2272589,-	11	70	115	0.6086956
protein_coding__p1@FTSJ2__chr7:2281802..2281852,-	180	105	115	0.9130435
protein_coding__p1@NUDT1__chr7:2281843..2281869,+	168	100	115	0.8695652
protein_coding__p2@EIF3B__chr7:2393714..2393749,+	114	56	115	0.4869565
protein_coding__NA__chr7:2393967..2393979,-	16	61	115	0.5304348
protein_coding__p1@CHST12__chr7:2443202..2443260,+	43	104	115	0.9043478
intergenic__NA__chr7:2477420..2477432,+	7	66	115	0.5739130
Enhancer__chr7:2517395-2517647	24	78	115	0.6782609
Enhancer__chr7:2538442-2538641	41	92	115	0.8000000
protein_coding__NA__chr7:2552138..2552185,+	15	46	115	0.4000000
Enhancer__chr7:2548054-2548433	10	42	115	0.3652174
Enhancer__chr7:2548551-2548955	77	63	115	0.5478261
Enhancer__chr7:2550421-2551074	21	63	115	0.5478261
Enhancer__chr7:2569854-2570215	178	101	115	0.8782609
Enhancer__chr7:2570337-2570495	80	101	115	0.8782609
Enhancer__chr7:2575019-2575461	17	81	115	0.7043478
protein_coding__p5@BRAT1__chr7:2595337..2595360,-	37	70	115	0.6086956
protein_coding__p1@IQCE__chr7:2598628..2598718,+	36	50	115	0.4347826
Enhancer__chr7:2657383-2657705	15	49	115	0.4260870
Enhancer__chr7:2661791-2662128	74	109	115	0.9478261
Enhancer__chr7:2662902-2663119	40	75	115	0.6521739
Enhancer__chr7:2667919-2668210	14	55	115	0.4782609
protein_coding__p1@TTYH3__chr7:2671568..2671606,+	44	114	115	0.9913043
protein_coding__NA__chr7:2719182..2719197,+	25	89	115	0.7739130
protein_coding__p1@GNA12__chr7:2883928..2883993,-	21	53	115	0.4608696
Enhancer__chr7:2903227-2903785	43	69	115	0.6000000
Enhancer__chr7:2934107-2934513	44	94	115	0.8173913
antisense__NA__chr7:2983667..2983670,+	16	53	115	0.4608696
protein_coding__p1@CARD11__chr7:3083472..3083508,-	32	104	115	0.9043478
Enhancer__chr7:3106976-3107174	24	40	115	0.3478261
Enhancer__chr7:3108356-3108506	7	40	115	0.3478261
Enhancer__chr7:3132208-3132320	17	93	115	0.8086957
Enhancer__chr7:3146978-3147373	11	53	115	0.4608696
protein_coding__NA__chr7:3214291..3214306,-	8	45	115	0.3913043
Enhancer__chr7:3283908-3284312	3	28	115	0.2434783
Enhancer__chr7:3307587-3307977	36	51	115	0.4434783
protein_coding__p1@SDK1__chr7:3340875..3340896,+	36	64	115	0.5565217
antisense__NA__chr7:3342059..3342075,-	12	80	115	0.6956522
Enhancer__chr7:4501361-4501586	18	83	115	0.7217391
Enhancer__chr7:4607963-4608203	4	35	115	0.3043478
Enhancer__chr7:4660172-4660397	46	50	115	0.4347826
protein_coding__NA__chr7:4681877..4681907,+	62	90	115	0.7826087
Enhancer__chr7:4681329-4681565	60	86	115	0.7478261
protein_coding__p1@KIAA0415__chr7:4815238..4815327,+	93	82	115	0.7130435
protein_coding__p1@PAPOLB__chr7:4901635..4901666,-	16	68	115	0.5913044
protein_coding__p1@RADIL__chr7:4923315..4923360,-	67	115	115	1.0000000
protein_coding__p1@MMD2__chr7:4998802..4998861,-	39	88	115	0.7652174
Enhancer__chr7:5002733-5003319	25	94	115	0.8173913
protein_coding__NA__chr7:5022726..5022735,+	8	40	115	0.3478261
protein_coding__p1@RBAK__chr7:5085480..5085510,+	48	78	115	0.6782609
protein_coding__p1@WIPI2__chr7:5229848..5229900,+	39	65	115	0.5652174
Enhancer__chr7:5276988-5277279	21	74	115	0.6434783
protein_coding__p1@SLC29A4__chr7:5322565..5322589,+	58	75	115	0.6521739
antisense__NA__chr7:5459465..5459486,+	23	93	115	0.8086957
div_pc__p9@TNRC18__chr7:5464974..5464999,-	58	71	115	0.6173913
div_lnc__p@chr7:5465382..5465401,+__chr7:5465382..5465401,+	26	71	115	0.6173913
intergenic__p@chr7:5468384..5468388,+__chr7:5468384..5468388,+	68	87	115	0.7565218
intergenic__NA__chr7:5468542..5468558,-	16	59	115	0.5130435
antisense__NA__chr7:5515715..5515716,+	37	86	115	0.7478261
protein_coding__p1@FBXL18__chr7:5553369..5553445,-	46	79	115	0.6869565
antisense__NA__chr7:5596160..5596184,+	23	86	115	0.7478261
protein_coding__NA__chr7:5603376..5603397,-	50	76	115	0.6608695
Enhancer__chr7:5604591-5604992	18	49	115	0.4260870
Enhancer__chr7:5609221-5609424	32	51	115	0.4434783
Enhancer__chr7:5609541-5610012	66	72	115	0.6260870
protein_coding__p1@FSCN1__chr7:5632436..5632454,+	45	84	115	0.7304348
Enhancer__chr7:5650367-5650762	19	82	115	0.7130435
protein_coding__p1@RNF216__chr7:5821225..5821312,-	28	74	115	0.6434783
Enhancer__chr7:5864046-5864273	18	59	115	0.5130435
protein_coding__p2@CCZ1B,p2@CCZ1__chr7:5938351..5938379,+	46	75	115	0.6521739
protein_coding__p2@PMS2__chr7:6048702..6048734,-	36	89	115	0.7739130
protein_coding__p1@AIMP2__chr7:6048856..6048967,+	66	79	115	0.6869565
protein_coding__NA__chr7:6070969..6070970,+	8	49	115	0.4260870
protein_coding__p1@EIF2AK1__chr7:6098770..6098813,-	45	74	115	0.6434783
intergenic__p1@ENST00000435547,p1@ENST00000436915__chr7:6120866..6120884,+	9	43	115	0.3739130
protein_coding__p1@USP42__chr7:6144514..6144614,+	66	104	115	0.9043478
protein_coding__p1@CYTH3__chr7:6312206..6312308,-	61	80	115	0.6956522
Enhancer__chr7:6319055-6319208	30	99	115	0.8608696
protein_coding__p1@C7orf70__chr7:6388537..6388611,-	42	78	115	0.6782609
protein_coding__p1@RAC1__chr7:6414128..6414185,+	48	86	115	0.7478261
protein_coding__NA__chr7:6522856..6522891,+	37	46	115	0.4000000
protein_coding__p1@DAGLB,p1@KDELR2__chr7:6523755..6523829,-	105	105	115	0.9130435
protein_coding__p1@DAGLB,p1@KDELR2__chr7:6523755..6523829,-	105	105	115	0.9130435
protein_coding__NA__chr7:6590674..6590675,-	11	106	115	0.9217391
protein_coding__p1@ZDHHC4__chr7:6617039..6617127,+	68	95	115	0.8260869
antisense__NA__chr7:6628667..6628698,-	30	88	115	0.7652174
protein_coding__p1@C7orf26__chr7:6629621..6629668,+	40	61	115	0.5304348
protein_coding__p4@ZNF853__chr7:6655225..6655279,+	71	99	115	0.8608696
Enhancer__chr7:6670090-6670335	33	80	115	0.6956522
Enhancer__chr7:6676235-6676334	84	104	115	0.9043478
Enhancer__chr7:6677371-6677641	49	93	115	0.8086957
Enhancer__chr7:6682292-6682670	36	89	115	0.7739130
intergenic__NA__chr7:6694679..6694689,+	27	100	115	0.8695652
protein_coding__NA__chr7:6714569..6714570,+	17	55	115	0.4782609
protein_coding__p1@ZNF12__chr7:6746529..6746591,-	34	77	115	0.6695652
protein_coding__NA__chr7:6793747..6793750,+	13	76	115	0.6608695
protein_coding__NA__chr7:6865934..6865948,-	48	80	115	0.6956522
Enhancer__chr7:6913436-6913808	7	67	115	0.5826087
Enhancer__chr7:7139165-7139472	82	101	115	0.8782609
Enhancer__chr7:7140103-7140511	21	33	115	0.2869565
Enhancer__chr7:7162473-7162881	13	49	115	0.4260870
protein_coding__p6@C1GALT1__chr7:7196702..7196714,+	15	42	115	0.3652174
intergenic__NA__chr7:7294201..7294202,+	13	52	115	0.4521739
Enhancer__chr7:7298097-7298125	24	35	115	0.3043478
Enhancer__chr7:7298478-7298713	68	76	115	0.6608695
Enhancer__chr7:7346319-7346471	14	32	115	0.2782609
protein_coding__p1@COL28A1__chr7:7575494..7575509,-	7	56	115	0.4869565
intergenic__NA__chr7:7592405..7592418,-	2	14	115	0.1217391
div_pc__p1@MIOS__chr7:7606497..7606595,+	102	110	115	0.9565217
div_lnc__p@chr7:7606626..7606650,-__chr7:7606626..7606650,-	50	83	115	0.7217391
Enhancer__chr7:7604061-7604281	21	44	115	0.3826087
protein_coding__p1@LOC729852__chr7:7680327..7680420,+	41	77	115	0.6695652
protein_coding__NA__chr7:7758241..7758254,-	37	70	115	0.6086956
antisense__p1@ENST00000423039__chr7:7782208..7782209,-	16	69	115	0.6000000
protein_coding__p2@GLCCI1__chr7:8008418..8008443,+	40	76	115	0.6608695
antisense__NA__chr7:8009502..8009548,-	15	36	115	0.3130435
div_lnc__p1@ENST00000458624__chr7:8301829..8301856,+	72	72	115	0.6260870
div_lnc__p1@ENST00000458624__chr7:8301829..8301856,+	72	72	115	0.6260870
div_pc__p2@ICA1__chr7:8302164..8302196,-	225	102	115	0.8869565
intergenic__NA__chr7:8343684..8343720,+	11	97	115	0.8434783
Enhancer__chr7:8465802-8466184	9	29	115	0.2521739
protein_coding__NA__chr7:8473658..8473682,+	43	74	115	0.6434783
Enhancer__chr7:9135754-9136028	16	59	115	0.5130435
Enhancer__chr7:9195924-9196036	21	48	115	0.4173913
Enhancer__chr7:9200213-9200579	29	79	115	0.6869565
Enhancer__chr7:9561904-9562245	6	54	115	0.4695652
Enhancer__chr7:9666155-9666488	10	19	115	0.1652174
intergenic__p1@ENST00000451755__chr7:10000571..10000582,+	16	62	115	0.5391304
Enhancer__chr7:10043571-10043672	10	69	115	0.6000000
Enhancer__chr7:10061109-10061474	15	70	115	0.6086956
Enhancer__chr7:10196582-10196962	4	25	115	0.2173913
Enhancer__chr7:10276978-10277222	39	86	115	0.7478261
Enhancer__chr7:10279597-10279972	8	53	115	0.4608696
intergenic__NA__chr7:10742267..10742276,+	5	22	115	0.1913043
div_pc__p1@NDUFA4__chr7:10979750..10979820,-	10	40	115	0.3478261
div_lnc__NA__chr7:10980162..10980186,+	84	97	115	0.8434783
protein_coding__p1@PHF14__chr7:11013491..11013553,+	18	74	115	0.6434783
Enhancer__chr7:11211603-11211773	15	55	115	0.4782609
intergenic__NA__chr7:11232396..11232438,+	7	47	115	0.4086956
Enhancer__chr7:11293871-11294115	37	89	115	0.7739130
Enhancer__chr7:11355462-11355647	16	53	115	0.4608696
Enhancer__chr7:11372104-11372414	13	54	115	0.4695652
protein_coding__p1@THSD7A__chr7:11871815..11871831,-	9	35	115	0.3043478
Enhancer__chr7:11881231-11881244	5	37	115	0.3217391
Enhancer__chr7:11965950-11966189	7	52	115	0.4521739
Enhancer__chr7:12105634-12105996	8	41	115	0.3565217
protein_coding__p3@TMEM106B__chr7:12250833..12250876,+	16	45	115	0.3913043
Enhancer__chr7:12297328-12297575	11	58	115	0.5043478
protein_coding__p1@VWDE__chr7:12443501..12443549,-	15	65	115	0.5652174
Enhancer__chr7:12463736-12464090	20	75	115	0.6521739
Enhancer__chr7:12510735-12510860	22	81	115	0.7043478
intergenic__NA__chr7:12536039..12536059,+	27	59	115	0.5130435
Enhancer__chr7:12582030-12582229	7	44	115	0.3826087
div_pc__p1@SCIN__chr7:12610338..12610355,+	18	90	115	0.7826087
div_lnc__NA__chr7:12611453..12611454,-	19	69	115	0.6000000
intergenic__NA__chr7:12693733..12693751,+	3	30	115	0.2608696
protein_coding__p2@ARL4A__chr7:12726474..12726542,+	38	86	115	0.7478261
Enhancer__chr7:12755276-12755712	25	55	115	0.4782609
Enhancer__chr7:12758831-12759023	45	39	115	0.3391304
Enhancer__chr7:12759260-12759464	171	46	115	0.4000000
Enhancer__chr7:12759659-12759934	33	55	115	0.4782609
Enhancer__chr7:13021746-13022072	21	66	115	0.5739130
Enhancer__chr7:13057101-13057487	11	49	115	0.4260870
Enhancer__chr7:13085757-13085829	9	58	115	0.5043478
intergenic__p1@ENST00000443947__chr7:13141045..13141063,+	6	41	115	0.3565217
Enhancer__chr7:13368007-13368354	16	73	115	0.6347826
Enhancer__chr7:13372875-13373192	13	76	115	0.6608695
Enhancer__chr7:13512547-13512927	20	91	115	0.7913043
Enhancer__chr7:13553275-13553295	12	52	115	0.4521739
Enhancer__chr7:13592138-13592417	15	54	115	0.4695652
Enhancer__chr7:13694099-13694114	14	38	115	0.3304348
Enhancer__chr7:13700759-13700990	4	31	115	0.2695652
Enhancer__chr7:13758700-13759051	13	60	115	0.5217391
Enhancer__chr7:13797003-13797366	9	47	115	0.4086956
Enhancer__chr7:13818689-13818849	28	100	115	0.8695652
Enhancer__chr7:13889552-13889950	37	84	115	0.7304348
protein_coding__NA__chr7:14031048..14031063,-	32	76	115	0.6608695
Enhancer__chr7:14042792-14042945	5	25	115	0.2173913
protein_coding__p19@DGKB__chr7:15014398..15014409,-	6	48	115	0.4173913
Enhancer__chr7:15109433-15109619	18	72	115	0.6260870
protein_coding__p1@AGMO__chr7:15601595..15601657,-	12	50	115	0.4347826
antisense__p2@ENST00000451240,p2@uc003ste.2__chr7:15707541..15707572,+	8	27	115	0.2347826
protein_coding__p1@MEOX2__chr7:15726296..15726315,-	32	59	115	0.5130435
intergenic__p1@ENST00000442176__chr7:15728037..15728045,+	38	46	115	0.4000000
Enhancer__chr7:15957269-15957287	5	44	115	0.3826087
Enhancer__chr7:16060900-16061318	28	70	115	0.6086956
Enhancer__chr7:16095120-16095542	35	101	115	0.8782609
antisense__p1@LOC100506025__chr7:16250109..16250122,+	13	61	115	0.5304348
protein_coding__p@chr7:16460863..16460876,-__chr7:16460863..16460876,-	26	91	115	0.7913043
protein_coding__p1@LRRC72__chr7:16566449..16566478,+	10	52	115	0.4521739
protein_coding__NA__chr7:16570166..16570172,-	25	72	115	0.6260870
protein_coding__p4@ANKMY2__chr7:16685422..16685448,-	42	99	115	0.8608696
protein_coding__p1@BZW2__chr7:16685764..16685820,+	50	51	115	0.4434783
intergenic__NA__chr7:16759534..16759567,-	8	69	115	0.6000000
Enhancer__chr7:16751358-16751548	8	59	115	0.5130435
protein_coding__p1@TSPAN13__chr7:16793362..16793421,+	32	66	115	0.5739130
protein_coding__p6@AGR2__chr7:16873035..16873059,-	8	47	115	0.4086956
Enhancer__chr7:16886935-16887473	17	72	115	0.6260870
protein_coding__p1@AGR3__chr7:16921601..16921614,-	26	78	115	0.6782609
Enhancer__chr7:16961680-16961908	18	74	115	0.6434783
Enhancer__chr7:16983943-16984085	13	63	115	0.5478261
Enhancer__chr7:17029591-17029925	18	78	115	0.6782609
Enhancer__chr7:17049089-17049358	20	70	115	0.6086956
Enhancer__chr7:17079409-17079565	58	77	115	0.6695652
Enhancer__chr7:17081003-17081300	18	43	115	0.3739130
Enhancer__chr7:17082630-17082968	7	50	115	0.4347826
Enhancer__chr7:17084621-17084791	28	63	115	0.5478261
Enhancer__chr7:17094571-17094955	9	44	115	0.3826087
Enhancer__chr7:17108869-17109083	17	52	115	0.4521739
Enhancer__chr7:17139132-17139382	32	54	115	0.4695652
Enhancer__chr7:17162731-17163011	18	59	115	0.5130435
Enhancer__chr7:17170041-17170200	18	74	115	0.6434783
Enhancer__chr7:17182469-17182787	8	29	115	0.2521739
Enhancer__chr7:17184032-17184264	6	32	115	0.2782609
Enhancer__chr7:17189836-17190040	34	73	115	0.6347826
Enhancer__chr7:17192314-17192682	5	64	115	0.5565217
Enhancer__chr7:17225443-17225596	30	90	115	0.7826087
Enhancer__chr7:17273276-17274796	40	48	115	0.4173913
Enhancer__chr7:17276329-17276492	17	64	115	0.5565217
Enhancer__chr7:17314276-17314419	42	33	115	0.2869565
Enhancer__chr7:17315787-17316189	6	46	115	0.4000000
div_pc__p2@AHR__chr7:17338239..17338262,+	110	90	115	0.7826087
div_lnc__p1@ENST00000433005__chr7:17338894..17338964,-	63	65	115	0.5652174
Enhancer__chr7:17336947-17337086	42	80	115	0.6956522
intergenic__p1@ENST00000419463__chr7:17414360..17414389,+	9	29	115	0.2521739
Enhancer__chr7:17402534-17402650	56	91	115	0.7913043
Enhancer__chr7:17409796-17409963	14	15	115	0.1304348
Enhancer__chr7:17412000-17412058	32	98	115	0.8521739
Enhancer__chr7:17446496-17446663	13	55	115	0.4782609
intergenic__p1@ENST00000439046__chr7:17500294..17500304,-	13	41	115	0.3565217
Enhancer__chr7:17564000-17564574	14	69	115	0.6000000
intergenic__p1@ENST00000451792__chr7:17598506..17598516,-	9	51	115	0.4434783
Enhancer__chr7:17619829-17619997	15	50	115	0.4347826
Enhancer__chr7:17633548-17633888	5	53	115	0.4608696
Enhancer__chr7:17664691-17664931	14	40	115	0.3478261
Enhancer__chr7:17701568-17701856	30	74	115	0.6434783
Enhancer__chr7:17702282-17702491	50	52	115	0.4521739
Enhancer__chr7:17721637-17721811	28	62	115	0.5391304
Enhancer__chr7:17722333-17722641	12	58	115	0.5043478
Enhancer__chr7:17729678-17729968	36	81	115	0.7043478
protein_coding__p1@SNX13__chr7:17980095..17980136,-	26	76	115	0.6608695
Enhancer__chr7:18017428-18017554	12	33	115	0.2869565
protein_coding__p1@PRPS1L1__chr7:18067463..18067476,-	54	85	115	0.7391304
protein_coding__p6@HDAC9__chr7:18126557..18126641,+	35	89	115	0.7739130
antisense__NA__chr7:19152120..19152135,+	19	66	115	0.5739130
protein_coding__p1@TWIST1__chr7:19157248..19157268,-	14	54	115	0.4695652
Enhancer__chr7:19157963-19158297	68	89	115	0.7739130
intergenic__NA__chr7:19183889..19183916,+	14	75	115	0.6521739
protein_coding__NA__chr7:19185062..19185088,-	30	85	115	0.7391304
Enhancer__chr7:19186475-19186536	14	32	115	0.2782609
Enhancer__chr7:19341760-19341778	4	50	115	0.4347826
intergenic__NA__chr7:19393040..19393071,+	24	56	115	0.4869565
Enhancer__chr7:19409277-19409527	64	71	115	0.6173913
Enhancer__chr7:19640371-19640397	5	48	115	0.4173913
protein_coding__p1@TWISTNB__chr7:19748640..19748689,-	23	45	115	0.3913043
protein_coding__p1@TMEM196__chr7:19813192..19813256,-	6	48	115	0.4173913
Enhancer__chr7:20006905-20007156	16	99	115	0.8608696
Enhancer__chr7:20009712-20010019	27	59	115	0.5130435
Enhancer__chr7:20054783-20055072	8	46	115	0.4000000
Enhancer__chr7:20059372-20059444	10	57	115	0.4956522
Enhancer__chr7:20070639-20070953	9	54	115	0.4695652
intergenic__NA__chr7:20135757..20135759,+	7	44	115	0.3826087
Enhancer__chr7:20123446-20123761	37	80	115	0.6956522
Enhancer__chr7:20154173-20154365	17	60	115	0.5217391
Enhancer__chr7:20160280-20160875	23	100	115	0.8695652
Enhancer__chr7:20163699-20164108	6	53	115	0.4608696
antisense__NA__chr7:20181544..20181545,+	21	76	115	0.6608695
div_pc__p1@MACC1__chr7:20256965..20257034,-	12	25	115	0.2173913
div_lnc__p1@ENST00000439058__chr7:20257180..20257206,+	42	74	115	0.6434783
Enhancer__chr7:20263019-20263230	40	58	115	0.5043478
Enhancer__chr7:20263871-20263993	34	81	115	0.7043478
Enhancer__chr7:20275780-20276172	32	50	115	0.4347826
Enhancer__chr7:20277450-20277556	42	66	115	0.5739130
