unique_id	wt_id	SNP	rna_1_wt_med	rna_2_wt_med	rna_3_wt_med	rna_4_wt_med	combined_wt_med	rna_1_snp_med	rna_2_snp_med	rna_3_snp_med	rna_4_snp_med	combined_snp_med	rna_1_l2fc	rna_2_l2fc	rna_3_l2fc	rna_4_l2fc	combined_l2fc	rna_1_pval	rna_2_pval	rna_3_pval	rna_4_pval	combined_pval	rna_1_padj	rna_2_padj	rna_3_padj	rna_4_padj	combined_padj	rna_1_sig	rna_2_sig	rna_3_sig	rna_4_sig	combined_sig
WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr13:70523521..70523635,-__2152.1.4.0	WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr13:70523521..70523635,-__2152.1.0.0	rs74090639	-2.1303724531487074	-1.6327358115269266	-2.917916734877534	-1.9487225398907677	-2.157436884860984	-2.8378902260530436	-2.306138332235057	-3.0011338726655588	-2.8113576880073445	-2.739130029740251	-0.7075177729043363	-0.6734025207081304	-0.08321713778802486	-0.8626351481165768	-0.581693144879267	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__no_active_tile	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__no_active_tile	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_PLUS_HAPLO__Enhancer.flip.sense__chr13:70523521..70523635,-__2152.1.4.1	WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr13:70523521..70523635,-__2152.1.0.0	rs142219449,rs150616481,rs140672984,rs74090639	-2.1303724531487074	-1.6327358115269266	-2.917916734877534	-1.9487225398907677	-2.157436884860984	-2.1225561914368463	-1.9870795094636726	-2.0354135880351163	-2.6028154394144045	-2.18696618208751	0.007816261711861117	-0.354343697936746	0.8825031468424176	-0.6540928995236368	-0.02952929722652603	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__no_active_tile	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__no_active_tile	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr16:11734182..11734296,-__2163.1.1.0	WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr16:11734182..11734296,-__2163.1.0.0	rs1344534	-2.8605339044389555	-2.346962086601744	-2.1307601185025407	-2.8063271931581246	-2.5361458256753413	-1.7418676763204906	-1.0581369303931436	-0.5667531764078203	-1.8023946656208485	-1.2922881121855758	1.118666228118465	1.2888251562086004	1.5640069420947205	1.0039325275372761	1.2438577134897655	NA__not_enough_barcodes	NA__no_active_tile	0.0181189115857	NA__no_active_tile	0.0181189115857	NA__not_enough_barcodes	NA__no_active_tile	1	NA__no_active_tile	1	NA__too_many_rep_NAs	NA__too_many_rep_NAs	not sig	NA__too_many_rep_NAs	not sig
WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr17:25416252..25416366,-__2170.1.1.0	WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr17:25416252..25416366,-__2170.1.0.0	rs11867203	-2.423313309432885	-2.509598902901023	-2.7111435570913778	-2.511612186569774	-2.538916988998765	-3.8370370056237766	-2.392123036546313	-2.44566275911353	-2.2157062983396307	-2.7226322749058127	-1.4137236961908917	0.11747586635470997	0.26548079797784796	0.2959058882301431	-0.18371528590704767	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__no_active_tile	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__no_active_tile	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr18:11860123..11860237,-__2176.1.1.0	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr18:11860123..11860237,-__2176.1.0.0	rs7228231	0.05262512335918383	1.4215128804862602	2.3884054902649465	1.0093882203668927	1.2179829286193207	-0.691028995554279	0.9420529292788674	1.7180068037569087	0.5208690599365091	0.6224749493545016	-0.7436541189134628	-0.4794599512073928	-0.6703986865080378	-0.48851916043038357	-0.5955079792648192	0.0362033618716	0.00849533044186	0.000481108176159	0.0412580447575	2.00812356204e-06	1	1	0.320899153498	1	0.00134544278657	not sig	not sig	not sig	not sig	sig
WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr18:60903818..60903932,-__2178.1.1.0	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr18:60903818..60903932,-__2178.1.0.0	rs4987773	-2.5844396043435527	-3.6373309917250243	-2.7923854158457644	-2.6569638896693952	-2.917779975395934	-2.713611278451362	-1.9828259750435886	-2.4284053679550306	-1.8559259508061092	-2.2451921430640227	-0.1291716741078095	1.6545050166814357	0.3639800478907338	0.801037938863286	0.6725878323319114	NA__not_enough_barcodes	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr2:222826970..222827084,-__2183.1.1.0	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr2:222826970..222827084,-__2183.1.0.0	rs142598361	-2.470110772258269	-1.867058622503809	-2.2276598667210643	-1.8843776816326852	-2.112301735778957	-3.7595794570423484	-2.421434586649929	-2.2625220228669978	-3.80588933678585	-3.062356350836281	-1.2894686847840795	-0.5543759641461201	-0.034862156145933465	-1.9215116551531648	-0.9500546150573245	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr20:25214097..25214211,-__2184.1.1.0	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr20:25214097..25214211,-__2184.1.0.0	rs76774926	-1.912671036083888	-1.7090689697649084	-1.4747504315737805	-2.2597486343766775	-1.8390597679498137	-1.9250952862681012	-2.9408001396593813	-2.838471052110043	-2.4437104786229438	-2.5370192391651174	-0.012424250184213115	-1.2317311698944728	-1.3637206205362626	-0.18396184424626627	-0.6979594712153038	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr20:25214097..25214211,-__2184.1.2.0	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr20:25214097..25214211,-__2184.1.0.0	rs115377036	-1.912671036083888	-1.7090689697649084	-1.4747504315737805	-2.2597486343766775	-1.8390597679498137	-1.4024635513928545	-0.4595520243449364	-0.8426217596007666	-2.385428505087705	-1.2725164601065657	0.5102074846910336	1.249516945419972	0.6321286719730139	-0.1256798707110276	0.566543307843248	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_PLUS_HAPLO__Enhancer.noflip.NA__chr20:25214097..25214211,-__2184.1.2.1	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr20:25214097..25214211,-__2184.1.0.0	rs76774926,rs115377036	-1.912671036083888	-1.7090689697649084	-1.4747504315737805	-2.2597486343766775	-1.8390597679498137	-0.7918173822627743	-0.5307178815357072	-1.2657165367905066	-2.039919474363913	-1.1570428187382253	1.1208536538211138	1.1783510882292012	0.20903389478327394	0.21982916001276465	0.6820169492115884	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr20:45989575..45989689,-__2185.1.1.0	WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr20:45989575..45989689,-__2185.1.0.0	rs6063101	-1.5583371241885862	-0.02737409183744663	0.4943982583377869	-0.4327803750504469	-0.3810233331846732	-1.995322497782256	-0.9688138763047835	-0.08179408236593474	-0.9311668337811077	-0.9942743225585204	-0.43698537359366973	-0.9414397844673369	-0.5761923407037216	-0.49838645873066073	-0.6132509893738471	NA__no_active_tile	0.035608180216	0.000505862288815	0.00955750115232	8.8383687443e-06	NA__no_active_tile	1	0.33741014664	1	0.00592170705868	NA__too_many_rep_NAs	not sig	not sig	not sig	sig
WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr22:39350132..39350246,-__2190.1.1.0	WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr22:39350132..39350246,-__2190.1.0.0	rs17370615	-2.270899744233722	-0.9131526993890946	-1.4715419895141149	-1.7055955230892743	-1.5902974890565513	-1.8737858867966724	-1.3677099252875211	-0.9170526948501779	-2.2417219722369084	-1.6000676197928199	0.39711385743704986	-0.4545572258984265	0.5544892946639369	-0.5361264491476341	-0.00977013073626845	NA__not_enough_barcodes	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr3:124553929..124554043,-__2192.1.1.0	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr3:124553929..124554043,-__2192.1.0.0	rs112075131	-2.77802840432612	-1.6867014429110172	-1.9480484216809937	-2.403058358626067	-2.2039591568860497	-2.9961143887106525	-3.01639090760716	-1.7464107051176434	-2.2513927173728066	-2.5025771797020653	-0.21808598438453242	-1.3296894646961428	0.20163771656335028	0.15166564125326065	-0.29861802281601607	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__no_active_tile	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__no_active_tile	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr4:122611996..122612110,-__2196.1.1.0	WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr4:122611996..122612110,-__2196.1.0.0	rs114678898	-3.1408065712984534	-2.105596118367128	-2.5839033555865	-2.5675194043789302	-2.5994563624077527	-2.3047958085576217	-1.7074676813661742	-1.796136610433532	-1.9279234565527312	-1.9340808892275148	0.8360107627408317	0.3981284370009537	0.7877667451529682	0.639595947826199	0.6653754731802382	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr4:185769805..185769919,-__2197.1.1.0	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr4:185769805..185769919,-__2197.1.0.0	rs4862429	-2.2960789416698812	-1.6639932725416862	-1.217410774148802	-1.8965959641067993	-1.768519738116792	-3.02154880288005	-1.7458106696548985	-1.25790202917275	-1.4594446788393691	-1.871176545136767	-0.7254698612101689	-0.08181739711321234	-0.040491255023948014	0.4371512852674302	-0.10265680701997476	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr4:185769805..185769919,-__2197.1.2.0	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr4:185769805..185769919,-__2197.1.0.0	rs28711909	-2.2960789416698812	-1.6639932725416862	-1.217410774148802	-1.8965959641067993	-1.768519738116792	-2.6998811495386086	-2.2601035627407504	-2.3578391097704388	-2.140597046728585	-2.3646052171945957	-0.40380220786872734	-0.5961102901990643	-1.1404283356216367	-0.24400108262178577	-0.5960854790778035	NA__not_enough_barcodes	NA__no_active_tile	NA__no_active_tile	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__no_active_tile	NA__no_active_tile	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr4:185769805..185769919,-__2197.1.3.0	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr4:185769805..185769919,-__2197.1.0.0	rs4862430	-2.2960789416698812	-1.6639932725416862	-1.217410774148802	-1.8965959641067993	-1.768519738116792	-2.12850669686119	-3.227941093479709	-1.884387452603887	-2.482489347258143	-2.430831147550732	0.16757224480869137	-1.5639478209380226	-0.666976678455085	-0.5858933831513435	-0.66231140943394	NA__not_enough_barcodes	NA__no_active_tile	NA__no_active_tile	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__no_active_tile	NA__no_active_tile	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_PLUS_HAPLO__Enhancer.noflip.NA__chr4:185769805..185769919,-__2197.1.3.1	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr4:185769805..185769919,-__2197.1.0.0	rs4862429,rs28711909,rs4862430	-2.2960789416698812	-1.6639932725416862	-1.217410774148802	-1.8965959641067993	-1.768519738116792	-2.210853502029745	-1.8191727680633685	-1.9780164731668837	-1.9799863873824128	-1.9970072826606025	0.08522543964013618	-0.1551794955216823	-0.7606056990180816	-0.08339042327561352	-0.22848754454381032	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__no_active_tile	NA__no_active_tile	NA__no_active_tile	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr4:2803053..2803167,-__2198.1.1.0	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr4:2803053..2803167,-__2198.1.0.0	rs13146103	-2.299877872310895	-1.4641318185382677	-1.9353888281945677	-2.977580053671936	-2.1692446431789163	-2.7397107373533682	-1.6746091361629911	-1.7634019726722454	-2.0588240236534694	-2.059136467460519	-0.4398328650424732	-0.21047731762472344	0.1719868555223223	0.9187560300184665	0.11010817571839804	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__no_active_tile	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__no_active_tile	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr5:131832624..131832738,-__2200.1.1.0	WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr5:131832624..131832738,-__2200.1.0.0	rs2706386	-0.6646501510337952	0.7793371024455321	1.2912265489589698	0.25362777386063473	0.41488531855783534	-0.8806913338758602	0.3644305197108718	1.096944748293625	0.3385631160383345	0.2298117625417428	-0.21604118284206497	-0.4149065827346603	-0.19428180066534484	0.08493534217769977	-0.1850735560160926	0.978575937473	0.829896383209	0.29495293544	0.48504462162	0.885170404949	1	1	1	1	1	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr5:172199513..172199627,-__2203.1.1.0	WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr5:172199513..172199627,-__2203.1.0.0	rs322380	-1.4953489814644272	-0.32356990714957823	0.8638158683976853	-0.5486933042143264	-0.3759490811076617	-1.376168528515228	-0.3204675272371632	0.7765774756423123	-0.6009442053476189	-0.38025069636442455	0.1191804529491991	0.003102379912415021	-0.08723839275537304	-0.05225090113329256	-0.00430161525676287	NA__no_active_tile	0.609889042629	0.79863356553	0.737113058664	0.843873942948	NA__no_active_tile	1	1	1	1	NA__too_many_rep_NAs	not sig	not sig	not sig	not sig
WILDTYPE_SNP_PLUS_HAPLO__Enhancer.flip.sense__chr5:172199513..172199627,-__2203.1.1.1	WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr5:172199513..172199627,-__2203.1.0.0	rs322380,rs3763067	-1.4953489814644272	-0.32356990714957823	0.8638158683976853	-0.5486933042143264	-0.3759490811076617	-1.3175368590990444	-0.387088440659987	1.091385335168888	-0.12716335287680167	-0.18510082936673627	0.1778121223653828	-0.06351853351040876	0.2275694667712027	0.4215299513375247	0.19084825174092535	0.0932701621097	0.788281320858	0.259370210024	0.170821264488	0.144956589292	1	1	1	1	1	not sig	not sig	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__Enhancer.flip.sense__chr5:25910701..25910815,-__2204.1.1.0	WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr5:25910701..25910815,-__2204.1.0.0	rs34237895	-1.7784291355366255	-2.355255432175142	-1.949814155512705	-1.7166046284580592	-1.950025837920633	-1.9250952862681012	-1.5088628323299005	-0.98487275145528	-2.185887902339595	-1.6511796930982192	-0.1466661507314757	0.8463925998452415	0.9649414040574251	-0.469283273881536	0.29884614482241373	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__not_enough_barcodes	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs	NA__too_many_rep_NAs
WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr7:47521819..47521933,-__2209.1.1.0	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:47521819..47521933,-__2209.1.0.0	rs2941540	-1.3643659426730421	-0.7125533260059917	1.4766199130038975	0.3707040861143165	-0.05739881739020497	-0.26216398319090584	-0.4042153916357033	1.3776332717305446	0.1635464979901725	0.218700098723527	1.1022019594821364	0.30833793437028845	-0.09898664127335288	-0.20715758812414398	0.27609891611373205	NA__not_enough_barcodes	0.677233097055	0.192768091005	0.716953652062	0.538187704113	NA__not_enough_barcodes	1	1	1	1	NA__too_many_rep_NAs	not sig	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr7:47521819..47521933,-__2209.1.2.0	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:47521819..47521933,-__2209.1.0.0	rs28428869	-1.3643659426730421	-0.7125533260059917	1.4766199130038975	0.3707040861143165	-0.05739881739020497	-1.4632182786691785	0.1541092767322353	1.8517496826682829	0.48803827337312056	0.257669738526115	-0.09885233599613641	0.866662602738227	0.3751297696643854	0.11733418725880407	0.31506855591632	NA__not_enough_barcodes	0.619326784864	0.85089220831	0.8931878581	0.932409026519	NA__not_enough_barcodes	1	1	1	1	NA__too_many_rep_NAs	not sig	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr7:47521819..47521933,-__2209.1.3.0	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:47521819..47521933,-__2209.1.0.0	rs116659474	-1.3643659426730421	-0.7125533260059917	1.4766199130038975	0.3707040861143165	-0.05739881739020497	-1.7847713115065997	-0.579378821470537	0.7277095814648005	-0.7276095453891519	-0.5910125242253721	-0.4204053688335576	0.13317450453545476	-0.748910331539097	-1.0983136315034683	-0.5336137068351671	NA__not_enough_barcodes	NA__not_enough_barcodes	0.0168468410067	0.757455001208	0.156718425269	NA__not_enough_barcodes	NA__not_enough_barcodes	1	1	1	NA__too_many_rep_NAs	NA__too_many_rep_NAs	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr7:47521819..47521933,-__2209.1.4.0	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:47521819..47521933,-__2209.1.0.0	rs2964954	-1.3643659426730421	-0.7125533260059917	1.4766199130038975	0.3707040861143165	-0.05739881739020497	-1.0327941269371292	0.8741511457595742	2.3383184088132456	0.862154927162541	0.7604575886995579	0.3315718157359129	1.5867044717655658	0.8616984958093481	0.49145084104822456	0.8178564060897628	NA__not_enough_barcodes	0.382791178922	0.13967914143	0.90381429355	0.482425919473	NA__not_enough_barcodes	1	1	1	1	NA__too_many_rep_NAs	not sig	not sig	not sig	not sig
WILDTYPE_SNP_INDIV__Enhancer.noflip.NA__chr7:47521819..47521933,-__2209.1.5.0	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:47521819..47521933,-__2209.1.0.0	rs2964955	-1.3643659426730421	-0.7125533260059917	1.4766199130038975	0.3707040861143165	-0.05739881739020497	-0.5646558163231605	0.8240999673462054	1.9107769259350853	0.14423618589913922	0.5786143157143173	0.7997101263498816	1.536653293352197	0.4341570129311878	-0.22646790021517726	0.6360131331045222	NA__not_enough_barcodes	0.221756412245	0.609889042629	0.591208103411	0.441114968498	NA__not_enough_barcodes	1	1	1	1	NA__too_many_rep_NAs	not sig	not sig	not sig	not sig
WILDTYPE_SNP_PLUS_HAPLO__Enhancer.noflip.NA__chr7:47521819..47521933,-__2209.1.5.1	WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr7:47521819..47521933,-__2209.1.0.0	rs2941540,rs28428869,rs116659474,rs2964954,rs2964955	-1.3643659426730421	-0.7125533260059917	1.4766199130038975	0.3707040861143165	-0.05739881739020497	-1.948185313349036	-0.5890302933459544	-0.019736921414518854	-0.4840346156747545	-0.760246785946066	-0.583819370675994	0.12352303266003739	-1.4963568344184164	-0.854738701789071	-0.702847968555861	NA__not_enough_barcodes	0.527990680582	7.05457685779e-05	0.777966336216	0.0431611364357	NA__not_enough_barcodes	1	0.0131215129555	1	1	NA__too_many_rep_NAs	not sig	not sig	not sig	not sig
