oligo_reg	TSS_id	selected	PromType2
chr20:25214097..25214211,-	chr20:25214131..25214132,-	eRNA.expmatch	Enhancer
chr8:42398432..42398546,-	chr8:42398466..42398467,-	eRNA.random	Enhancer
chr20:25218571..25218685,+	chr20:25218650..25218651,+	eRNA.gwas	Enhancer
chr20:25218583..25218697,-	chr20:25218617..25218618,-	eRNA.gwas	Enhancer
chr22:31631182..31631296,-	chr22:31631261..31631262,+	eRNA.expmatch	Enhancer
chr22:31631182..31631296,+	chr22:31631261..31631262,+	eRNA.expmatch	Enhancer
chr9:33165831..33165945,-	chr9:33165865..33165866,-	eRNA.random	Enhancer
chr2:222826970..222827084,-	chr2:222827004..222827005,-	eRNA.expmatch	Enhancer
chr9:98273068..98273182,+	chr9:98273147..98273148,+	eRNA.expmatch	Enhancer
chr8:59309342..59309456,-	chr8:59309421..59309422,+	eRNA.expmatch	Enhancer
chr9:35604021..35604135,-	chr9:35604055..35604056,-	eRNA.gwas	Enhancer
chr20:52201715..52201829,+	chr20:52201794..52201795,+	eRNA.random	Enhancer
chr14:102414479..102414593,+	chr14:102414513..102414514,-	eRNA.expmatch	Enhancer
chr22:50978212..50978326,+	chr22:50978291..50978292,+	eRNA.expmatch	Enhancer
chr14:81685660..81685774,+	chr14:81685739..81685740,+	eRNA.highlyexp	Enhancer
chr17:7746118..7746232,+	chr17:7746197..7746198,+	eRNA.highlyexp	Enhancer
chr14:103585466..103585580,-	chr14:103585500..103585501,-	eRNA.expmatch	Enhancer
chr14:103585499..103585613,+	chr14:103585578..103585579,+	eRNA.expmatch	Enhancer
chr14:104583312..104583426,+	chr14:104583391..104583392,+	eRNA.highlyexp	Enhancer
chr14:104583315..104583429,-	chr14:104583349..104583350,-	eRNA.highlyexp	Enhancer
chr8:62679813..62679927,-	chr8:62679847..62679848,-	eRNA.random	Enhancer
chr7:106065534..106065648,+	chr7:106065613..106065614,+	eRNA.highlyexp	Enhancer
chr6:30720294..30720408,+	chr6:30720373..30720374,+	eRNA.gwas	Enhancer
chr17:8825834..8825948,+	chr17:8825913..8825914,+	eRNA.expmatch	Enhancer
chr7:111722002..111722116,-	chr7:111722036..111722037,-	eRNA.highlyexp	Enhancer
chr9:73035001..73035115,-	chr9:73035035..73035036,-	eRNA.highlyexp	Enhancer
chr2:162197385..162197499,+	chr2:162197464..162197465,+	eRNA.random	Enhancer
chr19:13273812..13273926,+	chr19:13273891..13273892,+	eRNA.expmatch	Enhancer
chr14:107252946..107253060,+	chr14:107253025..107253026,+	eRNA.random	Enhancer
chr14:107252984..107253098,-	chr14:107253018..107253019,-	eRNA.random	Enhancer
chr20:45989575..45989689,-	chr20:45989609..45989610,-	eRNA.expmatch	Enhancer
chr9:114823651..114823765,-	chr9:114823685..114823686,-	eRNA.random	Enhancer
chr20:45989575..45989689,+	chr20:45989609..45989610,-	eRNA.expmatch	Enhancer
chr18:21417660..21417774,-	chr18:21417739..21417740,+	eRNA.gwas	Enhancer
chr18:21417660..21417774,+	chr18:21417739..21417740,+	eRNA.gwas	Enhancer
chr20:47393599..47393713,-	chr20:47393633..47393634,-	eRNA.random	Enhancer
chr20:47393658..47393772,+	chr20:47393737..47393738,+	eRNA.random	Enhancer
chr5:6713270..6713384,-	chr5:6713304..6713305,-	eRNA.highlyexp	Enhancer
chrX:154029200..154029314,+	chrX:154029279..154029280,+	eRNA.gwas	Enhancer
chr20:48391907..48392021,-	chr20:48391941..48391942,-	eRNA.highlyexp	Enhancer
chr20:48391968..48392082,+	chr20:48392047..48392048,+	eRNA.highlyexp	Enhancer
chr2:28143527..28143641,+	chr2:28143606..28143607,+	eRNA.random	Enhancer
chr5:71643905..71644019,+	chr5:71643984..71643985,+	eRNA.expmatch	Enhancer
chr7:1894873..1894987,+	chr7:1894952..1894953,+	eRNA.gwas	Enhancer
chr8:145026251..145026365,-	chr8:145026285..145026286,-	eRNA.expmatch	Enhancer
chr21:30375049..30375163,+	chr21:30375128..30375129,+	eRNA.highlyexp	Enhancer
chr5:133801561..133801675,+	chr5:133801640..133801641,+	eRNA.expmatch	Enhancer
chr7:128171201..128171315,+	chr7:128171280..128171281,+	eRNA.highlyexp	Enhancer
chr22:50976713..50976827,-	chr22:50976747..50976748,-	eRNA.gwas	Enhancer
chr7:130586329..130586443,-	chr7:130586363..130586364,-	eRNA.random	Enhancer
chr5:172199513..172199627,-	chr5:172199547..172199548,-	eRNA.expmatch	Enhancer
chr5:172199645..172199759,-	chr5:172199724..172199725,+	eRNA.expmatch	Enhancer
chr9:35604089..35604203,+	chr9:35604168..35604169,+	eRNA.gwas	Enhancer
chr8:59309383..59309497,+	chr8:59309417..59309418,-	eRNA.expmatch	Enhancer
chr22:19159100..19159214,+	chr22:19159179..19159180,+	eRNA.highlyexp	Enhancer
chr14:81685673..81685787,-	chr14:81685707..81685708,-	eRNA.highlyexp	Enhancer
chr17:25821695..25821809,-	chr17:25821729..25821730,-	eRNA.random	Enhancer
chr6:11299464..11299578,+	chr6:11299498..11299499,-	eRNA.gwas	Enhancer
chr19:42037894..42038008,+	chr19:42037928..42037929,-	eRNA.highlyexp	Enhancer
chr6:30650001..30650115,+	chr6:30650080..30650081,+	eRNA.gwas	Enhancer
chr6:30650032..30650146,-	chr6:30650066..30650067,-	eRNA.gwas	Enhancer
chr6:30720242..30720356,-	chr6:30720276..30720277,-	eRNA.gwas	Enhancer
chr15:91208884..91208998,-	chr15:91208918..91208919,-	eRNA.expmatch	Enhancer
chr6:30731366..30731480,-	chr6:30731400..30731401,-	eRNA.gwas	Enhancer
chr6:30731404..30731518,+	chr6:30731483..30731484,+	eRNA.gwas	Enhancer
chr14:61939085..61939199,+	chr14:61939164..61939165,+	eRNA.random	Enhancer
chr8:142275676..142275790,-	chr8:142275710..142275711,-	eRNA.expmatch	Enhancer
chr3:11315710..11315824,-	chr3:11315744..11315745,-	eRNA.highlyexp	Enhancer
chr19:16189775..16189889,-	chr19:16189854..16189855,+	eRNA.expmatch	Enhancer
chr20:62495601..62495715,+	chr20:62495680..62495681,+	eRNA.expmatch	Enhancer
chr6:30840693..30840807,+	chr6:30840772..30840773,+	eRNA.random	Enhancer
chr11:65255188..65255302,+	chr11:65255267..65255268,+	eRNA.random	Enhancer
chr9:114823840..114823954,+	chr9:114823919..114823920,+	eRNA.random	Enhancer
chr19:18526347..18526461,-	chr19:18526426..18526427,+	eRNA.expmatch	Enhancer
chr16:11734228..11734342,+	chr16:11734307..11734308,+	eRNA.expmatch	Enhancer
chr19:18526347..18526461,+	chr19:18526426..18526427,+	eRNA.expmatch	Enhancer
chr19:18526355..18526469,+	chr19:18526389..18526390,-	eRNA.expmatch	Enhancer
chr21:17568001..17568115,-	chr21:17568080..17568081,+	eRNA.random	Enhancer
chr6:86114662..86114776,+	chr6:86114741..86114742,+	eRNA.gwas	Enhancer
chr9:140134888..140135002,+	chr9:140134967..140134968,+	eRNA.expmatch	Enhancer
chr14:71865867..71865981,+	chr14:71865946..71865947,+	eRNA.expmatch	Enhancer
chr6:32571851..32571965,+	chr6:32571930..32571931,+	eRNA.gwas	Enhancer
chrX:23971400..23971514,-	chrX:23971434..23971435,-	eRNA.random	Enhancer
chr11:65683252..65683366,-	chr11:65683286..65683287,-	eRNA.random	Enhancer
chr11:65683278..65683392,+	chr11:65683357..65683358,+	eRNA.random	Enhancer
chr4:122612130..122612244,-	chr4:122612209..122612210,+	eRNA.expmatch	Enhancer
chr21:30375086..30375200,-	chr21:30375120..30375121,-	eRNA.highlyexp	Enhancer
chr2:85147094..85147208,-	chr2:85147128..85147129,-	eRNA.random	Enhancer
chr7:75947478..75947592,+	chr7:75947557..75947558,+	eRNA.gwas	Enhancer
chr6:109288477..109288591,+	chr6:109288556..109288557,+	eRNA.random	Enhancer
chr3:44040584..44040698,-	chr3:44040663..44040664,+	eRNA.expmatch	Enhancer
chr8:59309342..59309456,+	chr8:59309421..59309422,+	eRNA.expmatch	Enhancer
chr20:52201599..52201713,-	chr20:52201633..52201634,-	eRNA.random	Enhancer
chr8:59309383..59309497,-	chr8:59309417..59309418,-	eRNA.expmatch	Enhancer
chr5:173312582..173312696,-	chr5:173312616..173312617,-	eRNA.random	Enhancer
chr22:19159115..19159229,-	chr22:19159149..19159150,-	eRNA.highlyexp	Enhancer
chr9:132175933..132176047,-	chr9:132175967..132175968,-	eRNA.highlyexp	Enhancer
chr9:36731697..36731811,-	chr9:36731776..36731777,+	eRNA.expmatch	Enhancer
chr9:36731697..36731811,+	chr9:36731776..36731777,+	eRNA.expmatch	Enhancer
chr19:42037972..42038086,-	chr19:42038051..42038052,+	eRNA.highlyexp	Enhancer
chr19:42037972..42038086,+	chr19:42038051..42038052,+	eRNA.highlyexp	Enhancer
chr6:11324047..11324161,+	chr6:11324126..11324127,+	eRNA.random	Enhancer
chr21:36208521..36208635,-	chr21:36208555..36208556,-	eRNA.expmatch	Enhancer
chr15:91208897..91209011,+	chr15:91208976..91208977,+	eRNA.expmatch	Enhancer
chr21:37670583..37670697,-	chr21:37670617..37670618,-	eRNA.random	Enhancer
chr9:137264735..137264849,-	chr9:137264769..137264770,-	eRNA.random	Enhancer
chr7:135665483..135665597,+	chr7:135665517..135665518,-	eRNA.random	Enhancer
chr2:162197429..162197543,-	chr2:162197463..162197464,-	eRNA.random	Enhancer
chr3:196064436..196064550,-	chr3:196064470..196064471,-	eRNA.random	Enhancer
chr11:65244968..65245082,-	chr11:65245002..65245003,-	eRNA.highlyexp	Enhancer
chr11:65255182..65255296,-	chr11:65255216..65255217,-	eRNA.random	Enhancer
chr17:9688051..9688165,+	chr17:9688130..9688131,+	eRNA.random	Enhancer
chr5:25910701..25910815,+	chr5:25910735..25910736,-	eRNA.expmatch	Enhancer
chr3:124553929..124554043,-	chr3:124553963..124553964,-	eRNA.expmatch	Enhancer
chr19:49465680..49465794,-	chr19:49465714..49465715,-	eRNA.random	Enhancer
chr21:44529241..44529355,+	chr21:44529320..44529321,+	eRNA.expmatch	Enhancer
chr8:39797592..39797706,+	chr8:39797671..39797672,+	eRNA.gwas	Enhancer
chr9:140024186..140024300,+	chr9:140024220..140024221,-	eRNA.expmatch	Enhancer
chr6:26126481..26126595,-	chr6:26126515..26126516,-	eRNA.gwas	Enhancer
chr4:185769805..185769919,-	chr4:185769839..185769840,-	eRNA.expmatch	Enhancer
chr17:72978378..72978492,-	chr17:72978412..72978413,-	eRNA.random	Enhancer
chr6:14735225..14735339,-	chr6:14735304..14735305,+	eRNA.expmatch	Enhancer
chr5:34586331..34586445,-	chr5:34586365..34586366,-	eRNA.expmatch	Enhancer
chr21:17568021..17568135,+	chr21:17568055..17568056,-	eRNA.random	Enhancer
chr22:46480966..46481080,+	chr22:46481045..46481046,+	eRNA.random	Enhancer
chr7:1894829..1894943,-	chr7:1894863..1894864,-	eRNA.gwas	Enhancer
chr4:122612130..122612244,+	chr4:122612209..122612210,+	eRNA.expmatch	Enhancer
chr2:222826943..222827057,+	chr2:222827022..222827023,+	eRNA.expmatch	Enhancer
chr7:128171109..128171223,-	chr7:128171143..128171144,-	eRNA.highlyexp	Enhancer
chr9:98273046..98273160,-	chr9:98273080..98273081,-	eRNA.expmatch	Enhancer
chr3:194298972..194299086,-	chr3:194299051..194299052,+	eRNA.expmatch	Enhancer
chr8:145026364..145026478,+	chr8:145026443..145026444,+	eRNA.expmatch	Enhancer
chrX:125606711..125606825,+	chrX:125606790..125606791,+	eRNA.highlyexp	Enhancer
chr8:134911743..134911857,+	chr8:134911822..134911823,+	eRNA.random	Enhancer
chr9:102586089..102586203,-	chr9:102586123..102586124,-	eRNA.expmatch	Enhancer
chr5:173312769..173312883,+	chr5:173312848..173312849,+	eRNA.random	Enhancer
chr9:36731622..36731736,+	chr9:36731656..36731657,-	eRNA.expmatch	Enhancer
chr6:160137769..160137883,+	chr6:160137848..160137849,+	eRNA.gwas	Enhancer
chr6:11299464..11299578,-	chr6:11299498..11299499,-	eRNA.gwas	Enhancer
chr22:24256203..24256317,-	chr22:24256237..24256238,-	eRNA.random	Enhancer
chr22:24256287..24256401,+	chr22:24256366..24256367,+	eRNA.random	Enhancer
chr7:106065534..106065648,-	chr7:106065568..106065569,-	eRNA.highlyexp	Enhancer
chr17:7747290..7747404,+	chr17:7747324..7747325,-	eRNA.expmatch	Enhancer
chr5:25910755..25910869,+	chr5:25910834..25910835,+	eRNA.expmatch	Enhancer
chr5:100113522..100113636,+	chr5:100113601..100113602,+	eRNA.random	Enhancer
chr6:31705868..31705982,-	chr6:31705902..31705903,-	eRNA.gwas	Enhancer
chr17:72978376..72978490,-	chr17:72978455..72978456,+	eRNA.random	Enhancer
chr5:131832624..131832738,-	chr5:131832658..131832659,-	eRNA.expmatch	Enhancer
chr9:137283246..137283360,-	chr9:137283280..137283281,-	eRNA.expmatch	Enhancer
chr7:111724723..111724837,+	chr7:111724802..111724803,+	eRNA.expmatch	Enhancer
chr17:9688051..9688165,-	chr17:9688130..9688131,+	eRNA.random	Enhancer
chr20:1925903..1926017,-	chr20:1925937..1925938,-	eRNA.random	Enhancer
chr7:44677823..44677937,-	chr7:44677857..44677858,-	eRNA.random	Enhancer
chr8:38009583..38009697,-	chr8:38009617..38009618,-	eRNA.expmatch	Enhancer
chr16:11734228..11734342,-	chr16:11734307..11734308,+	eRNA.expmatch	Enhancer
chr20:45989631..45989745,+	chr20:45989710..45989711,+	eRNA.expmatch	Enhancer
chr6:109288383..109288497,-	chr6:109288417..109288418,-	eRNA.random	Enhancer
chr6:26126471..26126585,+	chr6:26126550..26126551,+	eRNA.gwas	Enhancer
chr6:3403549..3403663,-	chr6:3403583..3403584,-	eRNA.random	Enhancer
chr22:39350183..39350297,+	chr22:39350262..39350263,+	eRNA.expmatch	Enhancer
chr6:31705830..31705944,+	chr6:31705909..31705910,+	eRNA.gwas	Enhancer
chr5:131832624..131832738,+	chr5:131832658..131832659,-	eRNA.expmatch	Enhancer
chr22:46480954..46481068,-	chr22:46480988..46480989,-	eRNA.random	Enhancer
chr6:14735225..14735339,+	chr6:14735304..14735305,+	eRNA.expmatch	Enhancer
chr5:34586386..34586500,+	chr5:34586465..34586466,+	eRNA.expmatch	Enhancer
chr9:29213983..29214097,-	chr9:29214017..29214018,-	eRNA.random	Enhancer
chr17:46102652..46102766,+	chr17:46102731..46102732,+	eRNA.random	Enhancer
chr13:21050140..21050254,+	chr13:21050219..21050220,+	eRNA.gwas	Enhancer
chr4:2803065..2803179,+	chr4:2803144..2803145,+	eRNA.expmatch	Enhancer
chr3:194298867..194298981,+	chr3:194298901..194298902,-	eRNA.expmatch	Enhancer
chr6:11323947..11324061,-	chr6:11323981..11323982,-	eRNA.random	Enhancer
chr7:135665539..135665653,+	chr7:135665618..135665619,+	eRNA.random	Enhancer
chr17:72638000..72638114,+	chr17:72638079..72638080,+	eRNA.random	Enhancer
chr22:39350183..39350297,-	chr22:39350262..39350263,+	eRNA.expmatch	Enhancer
chrX:125606684..125606798,-	chrX:125606718..125606719,-	eRNA.highlyexp	Enhancer
chr17:76375037..76375152,-	chr17:76375037..76375152,+	control.eQTL	control
chr3:46254855..46254969,+	chr3:46254934..46254935,+	eRNA.random	Enhancer
chr6:158136770..158136884,-	chr6:158136804..158136805,-	eRNA.random	Enhancer
chr6:160137774..160137888,-	chr6:160137808..160137809,-	eRNA.gwas	Enhancer
chr13:31288901..31289015,-	chr13:31288935..31288936,-	eRNA.expmatch	Enhancer
chr3:194298867..194298981,-	chr3:194298901..194298902,-	eRNA.expmatch	Enhancer
chr7:135665483..135665597,-	chr7:135665517..135665518,-	eRNA.random	Enhancer
chr3:124553965..124554079,+	chr3:124554044..124554045,+	eRNA.expmatch	Enhancer
chr21:44529217..44529331,-	chr21:44529251..44529252,-	eRNA.expmatch	Enhancer
chr19:18526355..18526469,-	chr19:18526389..18526390,-	eRNA.expmatch	Enhancer
chr3:194298972..194299086,+	chr3:194299051..194299052,+	eRNA.expmatch	Enhancer
chr9:117716283..117716397,-	chr9:117716317..117716318,-	eRNA.expmatch	Enhancer
chr13:70523606..70523720,+	chr13:70523685..70523686,+	eRNA.expmatch	Enhancer
chr8:142275681..142275795,-	chr8:142275760..142275761,+	eRNA.expmatch	Enhancer
chr22:41418056..41418170,+	chr22:41418135..41418136,+	eRNA.gwas	Enhancer
chr7:151541671..151541785,-	chr7:151541705..151541706,-	eRNA.random	Enhancer
chr2:61378128..61378243,-	chr2:61378128..61378243,+	control.eQTL	control
chr14:99736256..99736370,+	chr14:99736335..99736336,+	eRNA.expmatch	Enhancer
chr9:137283313..137283427,+	chr9:137283392..137283393,+	eRNA.expmatch	Enhancer
chr7:47521819..47521933,-	chr7:47521853..47521854,-	eRNA.expmatch	Enhancer
chr4:2803053..2803167,-	chr4:2803087..2803088,-	eRNA.expmatch	Enhancer
chr8:145026364..145026478,-	chr8:145026443..145026444,+	eRNA.expmatch	Enhancer
chr21:36208496..36208610,+	chr21:36208575..36208576,+	eRNA.expmatch	Enhancer
chr9:140024178..140024292,+	chr9:140024257..140024258,+	eRNA.expmatch	Enhancer
chr8:134911741..134911855,-	chr8:134911775..134911776,-	eRNA.random	Enhancer
chr6:11299526..11299640,+	chr6:11299605..11299606,+	eRNA.gwas	Enhancer
chr19:2169044..2169158,-	chr19:2169078..2169079,-	eRNA.random	Enhancer
chr6:14735224..14735338,+	chr6:14735258..14735259,-	eRNA.expmatch	Enhancer
chr19:2627581..2627695,+	chr19:2627660..2627661,+	eRNA.random	Enhancer
chr4:185775943..185776057,+	chr4:185776022..185776023,+	eRNA.random	Enhancer
chr4:185775956..185776070,-	chr4:185775990..185775991,-	eRNA.random	Enhancer
chr6:32571807..32571921,-	chr6:32571841..32571842,-	eRNA.gwas	Enhancer
chr5:133801503..133801617,-	chr5:133801537..133801538,-	eRNA.expmatch	Enhancer
chrX:65217999..65218113,-	chrX:65218033..65218034,-	eRNA.expmatch	Enhancer
chr2:97151771..97151885,+	chr2:97151850..97151851,+	eRNA.highlyexp	Enhancer
chr8:145026251..145026365,+	chr8:145026285..145026286,-	eRNA.expmatch	Enhancer
chr6:11299526..11299640,-	chr6:11299605..11299606,+	eRNA.gwas	Enhancer
chr7:47521821..47521935,+	chr7:47521900..47521901,+	eRNA.expmatch	Enhancer
chr9:140024178..140024292,-	chr9:140024257..140024258,+	eRNA.expmatch	Enhancer
chr9:117716333..117716447,+	chr9:117716412..117716413,+	eRNA.expmatch	Enhancer
chr7:135665539..135665653,-	chr7:135665618..135665619,+	eRNA.random	Enhancer
chr17:76375037..76375152,+	chr17:76375037..76375152,+	control.eQTL	control
chr14:99736181..99736295,-	chr14:99736215..99736216,-	eRNA.expmatch	Enhancer
chr9:36731622..36731736,-	chr9:36731656..36731657,-	eRNA.expmatch	Enhancer
chr17:7747246..7747360,-	chr17:7747325..7747326,+	eRNA.expmatch	Enhancer
chrX:65217997..65218111,+	chrX:65218076..65218077,+	eRNA.expmatch	Enhancer
chr19:47793086..47793200,+	chr19:47793165..47793166,+	eRNA.gwas	Enhancer
chr19:47792905..47793019,-	chr19:47792939..47792940,-	eRNA.gwas	Enhancer
chr6:44026417..44026531,-	chr6:44026451..44026452,-	eRNA.random	Enhancer
chr17:72978376..72978490,+	chr17:72978455..72978456,+	eRNA.random	Enhancer
chr19:13273753..13273867,-	chr19:13273787..13273788,-	eRNA.expmatch	Enhancer
chr6:44026428..44026542,+	chr6:44026507..44026508,+	eRNA.random	Enhancer
chr17:56736826..56736940,-	chr17:56736860..56736861,-	eRNA.expmatch	Enhancer
chr20:62495601..62495715,-	chr20:62495680..62495681,+	eRNA.expmatch	Enhancer
chr9:104195642..104195756,+	chr9:104195569..104195828,+	control.enhancer	control
chr6:14735224..14735338,-	chr6:14735258..14735259,-	eRNA.expmatch	Enhancer
chr8:142275681..142275795,+	chr8:142275760..142275761,+	eRNA.expmatch	Enhancer
chr13:31288941..31289055,+	chr13:31289020..31289021,+	eRNA.expmatch	Enhancer
chr20:2191874..2191988,-	chr20:2191908..2191909,-	eRNA.highlyexp	Enhancer
chrX:23971444..23971558,+	chrX:23971523..23971524,+	eRNA.random	Enhancer
chr17:7747290..7747404,-	chr17:7747324..7747325,-	eRNA.expmatch	Enhancer
chr21:17568021..17568135,-	chr21:17568055..17568056,-	eRNA.random	Enhancer
chr8:42398393..42398507,+	chr8:42398472..42398473,+	eRNA.random	Enhancer
chr5:71643717..71643831,-	chr5:71643751..71643752,-	eRNA.expmatch	Enhancer
chr5:25910755..25910869,-	chr5:25910834..25910835,+	eRNA.expmatch	Enhancer
chr9:104195642..104195756,-	chr9:104195569..104195828,+	control.enhancer	control
chr6:30840570..30840684,-	chr6:30840604..30840605,-	eRNA.random	Enhancer
chr6:158136895..158137009,+	chr6:158136974..158136975,+	eRNA.random	Enhancer
chr6:30737487..30737601,-	chr6:30737521..30737522,-	eRNA.gwas	Enhancer
chr4:185769808..185769922,+	chr4:185769887..185769888,+	eRNA.expmatch	Enhancer
chr9:102586090..102586204,+	chr9:102586169..102586170,+	eRNA.expmatch	Enhancer
chr17:7747246..7747360,+	chr17:7747325..7747326,+	eRNA.expmatch	Enhancer
chr22:41047771..41047885,-	chr22:41047850..41047851,+	eRNA.gwas	Enhancer
chr6:143247956..143248070,+	chr6:143248035..143248036,+	eRNA.random	Enhancer
chr9:140134851..140134965,-	chr9:140134885..140134886,-	eRNA.expmatch	Enhancer
chr9:33165854..33165968,+	chr9:33165933..33165934,+	eRNA.random	Enhancer
chr11:68922875..68922989,-	chr11:68922909..68922910,-	eRNA.random	Enhancer
chr20:30249477..30249591,-	chr20:30249511..30249512,-	eRNA.random	Enhancer
chr20:30249548..30249662,+	chr20:30249627..30249628,+	eRNA.random	Enhancer
chr5:40410478..40410592,+	chr5:40410557..40410558,+	eRNA.gwas	Enhancer
chr5:40410488..40410602,-	chr5:40410522..40410523,-	eRNA.gwas	Enhancer
chr5:40487152..40487266,-	chr5:40487186..40487187,-	eRNA.gwas	Enhancer
chr20:52269003..52269117,+	chr20:52269082..52269083,+	eRNA.gwas	Enhancer
chr16:85202602..85202716,-	chr16:85202636..85202637,-	eRNA.expmatch	Enhancer
chr16:85202602..85202716,+	chr16:85202636..85202637,-	eRNA.expmatch	Enhancer
chr16:85202704..85202818,-	chr16:85202783..85202784,+	eRNA.expmatch	Enhancer
chr16:85202704..85202818,+	chr16:85202783..85202784,+	eRNA.expmatch	Enhancer
chr16:86965090..86965204,-	chr16:86965124..86965125,-	eRNA.expmatch	Enhancer
chr2:241796855..241796969,-	chr2:241796889..241796890,-	eRNA.gwas	Enhancer
chr8:62679820..62679934,+	chr8:62679899..62679900,+	eRNA.random	Enhancer
chr17:8825834..8825948,-	chr17:8825913..8825914,+	eRNA.expmatch	Enhancer
chr3:152878293..152878407,-	chr3:152878327..152878328,-	eRNA.random	Enhancer
chr6:30737519..30737633,+	chr6:30737598..30737599,+	eRNA.gwas	Enhancer
chr22:41047771..41047885,+	chr22:41047850..41047851,+	eRNA.gwas	Enhancer
chr6:143247973..143248087,-	chr6:143248007..143248008,-	eRNA.random	Enhancer
chr20:2191927..2192041,+	chr20:2192006..2192007,+	eRNA.highlyexp	Enhancer
