unique_id	cage_id	n_motifs	n_bp_cov	max_cov	avg_tf_tissue_sp	log_n_motifs	log_bp_cov	log_max_cov	log_avg_tf_tissue_sp
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr8:6264068..6264182,+__1227.1.0.0	chr8:6264113..6264191,+	10	70	1	0.23071641489742306	2.3978952727983707	4.2626798770413155	0.6931471805599453	0.20759645096161602
WILDTYPE__Enhancer.noflip.NA__chr8:62679813..62679927,-__2117.1.0.0	chr8:62679636-62680132	4	12	4	0.34690386211303303	1.6094379124341003	2.5649493574615367	1.6094379124341003	0.2978085230274105
WILDTYPE__Enhancer.noflip.NA__chr8:62679820..62679934,+__1824.1.0.0	chr8:62679636-62680132	4	12	4	0.34690386211303303	1.6094379124341003	2.5649493574615367	1.6094379124341003	0.2978085230274105
WILDTYPE__Lincrna.noflip.NA__chr8:65285786..65285900,+__865.1.0.0	chr8:65285851..65285879,+	2	14	2	0.47300287215811876	1.0986122886681098	2.70805020110221	1.0986122886681098	0.38730308734832664
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr8:6565702..6565816,-__866.1.0.0	chr8:6565706..6565753,-	3	32	2	0.23413896261013745	1.3862943611198906	3.4965075614664802	1.0986122886681098	0.2103735306585039
WILDTYPE__mrna.flip.sense__chr8:6565788..6565902,+__1228.1.0.0	chr8:6565854..6565942,+	11	70	4	0.37003061719700553	2.4849066497880004	4.2626798770413155	1.6094379124341003	0.31483308790929576
WILDTYPE__Lincrna.noflip.NA__chr8:6693009..6693123,-__867.1.0.0	chr8:6693015..6693056,-	4	28	2	0.3062225665420958	1.6094379124341003	3.367295829986474	1.0986122886681098	0.267139434820184
WILDTYPE__Antisense.noflip.NA__chr8:70746277..70746391,+__868.1.0.0	chr8:70746335..70746374,+	4	19	1	0.23071641489742306	1.6094379124341003	2.995732273553991	0.6931471805599453	0.20759645096161602
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr8:71383261..71383375,+__1727.1.0.0	chr8:71383312..71383346,+	2	11	1	0.3502438408142505	1.0986122886681098	2.4849066497880004	0.6931471805599453	0.3002851989653703
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr8:82066455..82066569,+__870.1.0.0	chr8:82066523..82066550,+	6	38	3	0.3049105595122364	1.9459101490553132	3.6635616461296463	1.3862943611198906	0.26613450165367214
WILDTYPE__Lincrna.noflip.NA__chr8:84824851..84824965,+__872.1.0.0	chr8:84824920..84824939,+	2	24	1	0.2921644335615384	1.0986122886681098	3.2188758248682006	0.6931471805599453	0.25631866782066587
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:8559367..8559481,+__1700.1.0.0	chr8:8559406..8559465,+	12	39	8	0.4812465239684586	2.5649493574615367	3.6888794541139363	2.1972245773362196	0.39288397921059026
WILDTYPE__Lincrna.noflip.NA__chr8:86851854..86851968,+__873.1.0.0	chr8:86851932..86851934,+	1	10	1	0.14946882626728197	0.6931471805599453	2.3978952727983707	0.6931471805599453	0.13929994546865726
WILDTYPE__Lincrna.noflip.NA__chr8:90769535..90769649,-__874.1.0.0	chr8:90769563..90769576,-	7	41	4	0.3474287450074143	2.0794415416798357	3.7376696182833684	1.6094379124341003	0.2981981430020446
WILDTYPE__Lincrna.flip.sense__chr8:90769868..90769982,-__875.1.0.0	chr8:90769879..90769936,-	16	82	4	0.372291650036847	2.833213344056216	4.418840607796598	1.6094379124341003	0.3164820796264269
WILDTYPE__mrna.flip.sense__chr8:90769909..90770023,+__1229.1.0.0	chr8:90769967..90769997,+	14	61	4	0.4148877664694551	2.70805020110221	4.127134385045092	1.6094379124341003	0.34705021096672545
WILDTYPE__Lincrna.flip.sense__chr8:91233648..91233762,+__876.1.0.0	chr8:91233711..91233743,+	2	14	2	0.5556694206813926	1.0986122886681098	2.70805020110221	1.0986122886681098	0.44190594860958915
WILDTYPE__Lincrna.noflip.NA__chr8:91233666..91233780,+__877.1.0.0	chr8:91233744..91233747,+	3	29	2	0.5556694206813926	1.3862943611198906	3.4011973816621555	1.0986122886681098	0.44190594860958915
WILDTYPE__Lincrna.noflip.NA__chr8:91233678..91233792,+__878.1.0.0	chr8:91233750..91233766,+	3	30	2	0.402054990234443	1.3862943611198906	3.4339872044851463	1.0986122886681098	0.3379390105496582
WILDTYPE__Lincrna.noflip.NA__chr8:92082342..92082456,-__880.1.0.0	chr8:92082371..92082382,-	14	42	8	0.3903611191511256	2.70805020110221	3.7612001156935624	2.1972245773362196	0.3295635113514068
WILDTYPE__Lincrna.flip.sense__chr8:93889830..93889944,-__881.1.0.0	chr8:93889862..93889867,-	2	18	1	0.07953043710356485	1.0986122886681098	2.9444389791664403	0.6931471805599453	0.07652616613203699
WILDTYPE__mrna.flip.sense__chr8:94753202..94753316,-__1119.1.0.0	chr8:94753229..94753263,-	9	51	3	0.18383933919144693	2.302585092994046	3.9512437185814275	1.3862943611198906	0.16876283400418488
WILDTYPE__Lincrna.noflip.NA__chr8:95565879..95565993,+__883.1.0.0	chr8:95565947..95565972,+	7	46	3	0.18240013454187254	2.0794415416798357	3.8501476017100584	1.3862943611198906	0.16754638499889854
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:95961559..95961673,-__1701.1.0.0	chr8:95961578..95961628,-	9	43	6	0.5254977391439978	2.302585092994046	3.784189633918261	1.9459101490553132	0.42232074313087853
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:96037145..96037259,+__1702.1.0.0	chr8:96037205..96037253,+	17	77	6	0.4348790692719657	2.8903717578961645	4.356708826689592	1.9459101490553132	0.36108057337613153
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr8:96280983..96281097,+__884.1.0.0	chr8:96281045..96281084,+	32	61	6	0.42046793097756063	3.4965075614664802	4.127134385045092	1.9459101490553132	0.35098634618789737
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr8:99129460..99129574,+__1703.1.0.0	chr8:99129513..99129570,+	18	70	8	0.22251240810635373	2.9444389791664403	4.2626798770413155	2.1972245773362196	0.20090809209562974
WILDTYPE__Antisense.noflip.NA__chr9:100000955..100001069,-__885.1.0.0	chr9:100000957..100001043,-	8	59	4	0.4069409013281584	2.1972245773362196	4.0943445622221	1.6094379124341003	0.3414177739296603
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr9:102582142..102582256,-__886.1.0.0	chr9:102582155..102582189,-	19	73	8	0.38806797271397525	2.995732273553991	4.30406509320417	2.1972245773362196	0.327912832581486
WILDTYPE__Enhancer.noflip.NA__chr9:102586089..102586203,-__2214.1.0.0	chr9:102585833-102586368	4	42	1	0.426880863168532	1.6094379124341003	3.7612001156935624	0.6931471805599453	0.3554908473910062
WILDTYPE__Enhancer.noflip.NA__chr9:102586090..102586204,+__1921.1.0.0	chr9:102585833-102586368	4	42	1	0.426880863168532	1.6094379124341003	3.7612001156935624	0.6931471805599453	0.3554908473910062
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:113800715..113800829,-__1704.1.0.0	chr9:113800705..113800781,-	15	70	4	0.30569623294489795	2.772588722239781	4.2626798770413155	1.6094379124341003	0.26673641034298695
WILDTYPE__Enhancer.noflip.NA__chr9:114823651..114823765,-__2118.1.0.0	chr9:114823556-114823978	11	33	6	0.4371341669719251	2.4849066497880004	3.5263605246161616	1.9459101490553132	0.3626509687593769
WILDTYPE__Enhancer.noflip.NA__chr9:114823840..114823954,+__1825.1.0.0	chr9:114823556-114823978	2	29	1	0.4371341669719251	1.0986122886681098	3.4011973816621555	0.6931471805599453	0.3626509687593769
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:116102499..116102613,-__1240.1.0.0	chr9:116102530..116102548,-	22	71	7	0.38328838022975736	3.1354942159291497	4.276666119016055	2.0794415416798357	0.3244635488270311
WILDTYPE__Lincrna.noflip.NA__chr9:117160717..117160831,-__887.1.0.0	chr9:117160738..117160782,-	12	77	7	0.46250802711831707	2.5649493574615367	4.356708826689592	2.0794415416798357	0.38015278873672115
WILDTYPE__Enhancer.noflip.NA__chr9:117716283..117716397,-__2215.1.0.0	chr9:117716098-117716662	4	27	2	0.49967899168537877	1.6094379124341003	3.332204510175204	1.0986122886681098	0.40525107966262974
WILDTYPE__Enhancer.noflip.NA__chr9:117716333..117716447,+__1922.1.0.0	chr9:117716098-117716662	6	27	5	0.49967899168537877	1.9459101490553132	3.332204510175204	1.791759469228055	0.40525107966262974
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:123691397..123691511,-__1705.1.0.0	chr9:123691373..123691438,-	13	82	3	0.3939304394683281	2.6390573296152584	4.418840607796598	1.3862943611198906	0.332127411142304
WILDTYPE__Lincrna.noflip.NA__chr9:128003872..128003986,+__890.1.0.0	chr9:128003927..128003958,+	18	86	4	0.43018877181873794	2.9444389791664403	4.465908118654584	1.6094379124341003	0.3578064438243434
WILDTYPE__mrna.noflip.NA__chr9:130540944..130541058,-__1121.1.0.0	chr9:130540962..130540988,-	7	60	3	0.45253212721162805	2.0794415416798357	4.110873864173311	1.3862943611198906	0.37330832806153985
WILDTYPE__mrna.noflip.NA__chr9:130565498..130565612,+__1295.1.0.0	chr9:130565568..130565617,+	5	24	4	0.5310299512094544	1.791759469228055	3.2188758248682006	1.6094379124341003	0.4259406796516983
WILDTYPE__mrna.noflip.NA__chr9:130853654..130853768,+__1122.1.0.0	chr9:130853715..130853759,+	4	35	2	0.19600543257779043	1.6094379124341003	3.58351893845611	1.0986122886681098	0.17898719780724628
WILDTYPE__Antisense.noflip.NA__chr9:131314654..131314768,-__892.1.0.0	chr9:131314667..131314702,-	7	33	6	0.38747351990944917	2.0794415416798357	3.5263605246161616	1.9459101490553132	0.3274844817063899
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr9:131486644..131486758,+__893.1.0.0	chr9:131486712..131486747,+	17	70	5	0.32507313528078396	2.8903717578961645	4.2626798770413155	1.791759469228055	0.2814676543532458
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:131580660..131580774,+__1706.1.0.0	chr9:131580734..131580764,+	6	49	4	0.4744600481765782	1.9459101490553132	3.912023005428146	1.6094379124341003	0.38829185373933
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:131873149..131873263,+__1707.1.0.0	chr9:131873227..131873233,+	17	78	4	0.40083600408336917	2.8903717578961645	4.3694478524670215	1.6094379124341003	0.337069204174456
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:131903859..131903973,+__1708.1.0.0	chr9:131903916..131903951,+	7	46	3	0.4287972601691933	2.0794415416798357	3.8501476017100584	1.3862943611198906	0.35683301356350616
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:131904224..131904338,+__1709.1.0.0	chr9:131904295..131904314,+	3	23	2	0.5241976924267175	1.3862943611198906	3.1780538303479458	1.0986122886681098	0.42146816829171885
WILDTYPE__Lincrna.noflip.NA__chr9:132083215..132083329,+__895.1.0.0	chr9:132083251..132083302,+	6	55	4	0.3083884844577069	1.9459101490553132	4.02535169073515	1.6094379124341003	0.2687962154034546
WILDTYPE__Lincrna.noflip.NA__chr9:132099122..132099236,+__897.1.0.0	chr9:132099194..132099208,+	2	22	1	0.23071641489742306	1.0986122886681098	3.1354942159291497	0.6931471805599453	0.20759645096161602
WILDTYPE__Enhancer.noflip.NA__chr9:132175933..132176047,-__2299.1.0.0	chr9:132175926-132176326	7	45	3	0.4108455053960953	2.0794415416798357	3.828641396489095	1.3862943611198906	0.3441891738894155
WILDTYPE__Enhancer.noflip.NA__chr9:132176104..132176218,+__2006.1.0.0	chr9:132175926-132176326	17	91	5	0.4108455053960953	2.8903717578961645	4.5217885770490405	1.791759469228055	0.3441891738894155
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr9:132251325..132251439,+__898.1.0.0	chr9:132251375..132251412,+	10	30	5	0.25939937976630845	2.3978952727983707	3.4339872044851463	1.791759469228055	0.23063492458890641
WILDTYPE__Lincrna.noflip.NA__chr9:132253021..132253135,+__899.1.0.0	chr9:132253078..132253126,+	1	21	1	0.19654134851571511	0.6931471805599453	3.091042453358316	0.6931471805599453	0.17943518565945665
WILDTYPE_BUT_HAS_SNP__Antisense.noflip.NA__chr9:136890491..136890605,+__901.1.0.0	chr9:136890565..136890576,+	18	74	6	0.48273719073580484	2.9444389791664403	4.31748811353631	1.9459101490553132	0.39388983284307283
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr9:136890532..136890646,+__902.1.0.0	chr9:136890577..136890635,+	17	65	6	0.47847463221825326	2.8903717578961645	4.189654742026425	1.9459101490553132	0.3910109023804816
WILDTYPE__Enhancer.noflip.NA__chr9:137264735..137264849,-__2119.1.0.0	chr9:137264490-137265116	7	27	3	0.3714999107449032	2.0794415416798357	3.332204510175204	1.3862943611198906	0.31590496631706677
WILDTYPE__Enhancer.noflip.NA__chr9:137264790..137264904,+__1826.1.0.0	chr9:137264490-137265116	7	34	3	0.3714999107449032	2.0794415416798357	3.5553480614894135	1.3862943611198906	0.31590496631706677
WILDTYPE__Enhancer.flip.sense__chr9:137283246..137283360,-__2216.1.0.0	chr9:137283207-137283446	4	38	2	0.4162739241648785	1.6094379124341003	3.6635616461296463	1.0986122886681098	0.34802942583161295
WILDTYPE__Enhancer.flip.sense__chr9:137283313..137283427,+__1923.1.0.0	chr9:137283207-137283446	5	31	3	0.4162739241648785	1.791759469228055	3.4657359027997265	1.3862943611198906	0.34802942583161295
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr9:138799602..138799716,+__903.1.0.0	chr9:138799628..138799710,+	9	65	4	0.43278230034367665	2.302585092994046	4.189654742026425	1.6094379124341003	0.3596182184940914
WILDTYPE_BUT_HAS_SNP__Antisense.flip.sense__chr9:139622601..139622715,-__904.1.0.0	chr9:139622626..139622643,-	8	43	5	0.49759700152573866	2.1972245773362196	3.784189633918261	1.791759469228055	0.4038618245528472
WILDTYPE__mrna.noflip.NA__chr9:139743782..139743896,+__1262.1.0.0	chr9:139743853..139743878,+	11	67	4	0.23061796588384698	2.4849066497880004	4.219507705176107	1.6094379124341003	0.20751645450571207
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr9:140024178..140024292,+__1924.1.0.0	chr9:140023869-140024391	8	36	4	0.3360337723512285	2.1972245773362196	3.6109179126442243	1.6094379124341003	0.28970535350096227
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr9:140024186..140024300,-__2217.1.0.0	chr9:140023869-140024391	8	36	4	0.3360337723512285	2.1972245773362196	3.6109179126442243	1.6094379124341003	0.28970535350096227
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr9:140134851..140134965,-__2218.1.0.0	chr9:140134697-140134985	28	69	6	0.32576161798715497	3.367295829986474	4.248495242049359	1.9459101490553132	0.2819871003285205
WILDTYPE__Enhancer.noflip.NA__chr9:140134888..140135002,+__1925.1.0.0	chr9:140134697-140134985	25	85	6	0.32576161798715497	3.258096538021482	4.454347296253507	1.9459101490553132	0.2819871003285205
WILDTYPE__mrna.noflip.NA__chr9:23826271..23826385,-__1391.1.0.0	chr9:23826298..23826344,-	6	61	2	0.28670636897711294	1.9459101490553132	4.127134385045092	1.0986122886681098	0.25208575105053455
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:27529773..27529887,-__1710.1.0.0	chr9:27529726..27529827,-	5	59	2	0.1475199338628774	1.791759469228055	4.0943445622221	1.0986122886681098	0.13760303435974253
WILDTYPE__Enhancer.noflip.NA__chr9:29213983..29214097,-__2120.1.0.0	chr9:29213900-29214394	3	55	1	0.36614201350221987	1.3862943611198906	4.02535169073515	0.6931471805599453	0.3119907187771885
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr9:29214211..29214325,+__1827.1.0.0	chr9:29213900-29214394	3	32	1	0.36614201350221987	1.3862943611198906	3.4965075614664802	0.6931471805599453	0.3119907187771885
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:32526143..32526257,-__1273.1.0.0	chr9:32526172..32526181,-	12	56	7	0.47376443588446077	2.5649493574615367	4.04305126783455	2.0794415416798357	0.3878199681629188
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:32526158..32526272,-__1288.1.0.0	chr9:32526184..32526261,-	13	66	7	0.44616959671824874	2.6390573296152584	4.204692619390966	2.0794415416798357	0.3689184036627818
WILDTYPE__Enhancer.noflip.NA__chr9:33165831..33165945,-__2121.1.0.0	chr9:33165457-33166051	10	34	5	0.4801482700517955	2.3978952727983707	3.5553480614894135	1.791759469228055	0.39214226522552476
WILDTYPE__Enhancer.noflip.NA__chr9:33165854..33165968,+__1828.1.0.0	chr9:33165457-33166051	10	34	5	0.4801482700517955	2.3978952727983707	3.5553480614894135	1.791759469228055	0.39214226522552476
WILDTYPE__Antisense.noflip.NA__chr9:34665524..34665638,+__906.1.0.0	chr9:34665595..34665628,+	28	93	5	0.4993280250687836	3.367295829986474	4.543294782270004	1.791759469228055	0.4050170244461954
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:35538551..35538665,+__1711.1.0.0	chr9:35538616..35538650,+	1	11	1	0.3817287181867685	0.6931471805599453	2.4849066497880004	0.6931471805599453	0.32333540954044454
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr9:35604021..35604135,-__2278.1.0.0	chr9:35603992-35604628	10	56	4	0.33949104221107146	2.3978952727983707	4.04305126783455	1.6094379124341003	0.2922897225677516
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr9:35604089..35604203,+__1985.1.0.0	chr9:35603992-35604628	10	51	4	0.33949104221107146	2.3978952727983707	3.9512437185814275	1.6094379124341003	0.2922897225677516
WILDTYPE_BUT_HAS_SNP__Lincrna.flip.sense__chr9:35657979..35658093,-__907.1.0.0	chr9:35658007..35658021,-	7	39	5	0.3887324809799789	2.0794415416798357	3.6888794541139363	1.791759469228055	0.3283914469362228
WILDTYPE_BUT_HAS_SNP__Enhancer.flip.sense__chr9:36731622..36731736,-__2219.1.0.0	chr9:36731654-36731802	1	21	1	0.42129029299061177	0.6931471805599453	3.091042453358316	0.6931471805599453	0.35156511606991675
WILDTYPE__Enhancer.flip.sense__chr9:36731697..36731811,+__1926.1.0.0	chr9:36731654-36731802	1	21	1	0.42129029299061177	0.6931471805599453	3.091042453358316	0.6931471805599453	0.35156511606991675
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr9:37079834..37079948,+__908.1.0.0	chr9:37079888..37079916,+	17	64	7	0.40908502209727604	2.8903717578961645	4.174387269895637	2.0794415416798357	0.3429405732516539
WILDTYPE__mrna.noflip.NA__chr9:4985192..4985306,+__1274.1.0.0	chr9:4985246..4985329,+	15	89	4	0.34987518048711613	2.772588722239781	4.499809670330265	1.6094379124341003	0.30001212927731813
WILDTYPE__Lincrna.noflip.NA__chr9:71161496..71161610,-__909.1.0.0	chr9:71161525..71161544,-	5	42	3	0.44086410501337636	1.791759469228055	3.7612001156935624	1.3862943611198906	0.3652430065421007
WILDTYPE_BUT_HAS_SNP__mrna.flip.sense__chr9:72435677..72435791,+__1123.1.0.0	chr9:72435749..72435764,+	14	53	6	0.4742013884220721	2.70805020110221	3.9889840465642745	1.9459101490553132	0.388116411586522
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr9:73035001..73035115,-__2308.1.0.0	chr9:73033763-73035382	37	88	6	0.4505262145939833	3.6375861597263857	4.48863636973214	1.9459101490553132	0.37192639721434445
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr9:73035037..73035151,+__2015.1.0.0	chr9:73033763-73035382	30	75	6	0.4505262145939833	3.4339872044851463	4.330733340286331	1.9459101490553132	0.37192639721434445
WILDTYPE__Lincrna.noflip.NA__chr9:74920272..74920386,+__910.1.0.0	chr9:74920335..74920367,+	9	39	5	0.2995160457948436	2.302585092994046	3.6888794541139363	1.791759469228055	0.26199192269138966
WILDTYPE_BUT_HAS_SNP__Lincrna.noflip.NA__chr9:74920389..74920503,+__911.1.0.0	chr9:74920462..74920487,+	3	12	3	0.6381650274429823	1.3862943611198906	2.5649493574615367	1.3862943611198906	0.49357672971069244
WILDTYPE__mrna.flip.sense__chr9:77643296..77643410,-__1124.1.0.0	chr9:77643307..77643366,-	2	19	2	0.2755042278053321	1.0986122886681098	2.995732273553991	1.0986122886681098	0.24334157322013306
WILDTYPE__Antisense.noflip.NA__chr9:86323150..86323264,+__912.1.0.0	chr9:86323167..86323259,+	8	47	4	0.30198720175698474	2.1972245773362196	3.871201010907891	1.6094379124341003	0.2638917140583306
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:86595464..86595578,-__1712.1.0.0	chr9:86595496..86595501,-	10	49	6	0.4206406696978749	2.3978952727983707	3.912023005428146	1.9459101490553132	0.3511079457075257
WILDTYPE_BUT_HAS_SNP__mrna.noflip.NA__chr9:86595660..86595774,+__1713.1.0.0	chr9:86595672..86595760,+	9	58	4	0.3736093966454804	2.302585092994046	4.07753744390572	1.6094379124341003	0.3174418714669847
WILDTYPE__Lincrna.noflip.NA__chr9:89563513..89563627,+__914.1.0.0	chr9:89563578..89563609,+	5	46	3	0.25527244147381484	1.791759469228055	3.8501476017100584	1.3862943611198906	0.227352633863936
WILDTYPE__mrna.noflip.NA__chr9:90112523..90112637,+__1125.1.0.0	chr9:90112590..90112611,+	13	85	4	0.44093955442926264	2.6390573296152584	4.454347296253507	1.6094379124341003	0.36529536917663086
WILDTYPE__Enhancer.noflip.NA__chr9:90326878..90326992,-__2220.1.0.0	chr9:90326659-90327327	4	24	2	0.4700912141176124	1.6094379124341003	3.2188758248682006	1.0986122886681098	0.3853244492857417
WILDTYPE__Enhancer.noflip.NA__chr9:90326978..90327092,+__1927.1.0.0	chr9:90326659-90327327	2	16	2	0.4700912141176124	1.0986122886681098	2.833213344056216	1.0986122886681098	0.3853244492857417
WILDTYPE_BUT_HAS_SNP__Enhancer.noflip.NA__chr9:90407774..90407888,-__2279.1.0.0	chr9:90407699-90408115	16	59	6	0.39607088709855626	2.833213344056216	4.0943445622221	1.9459101490553132	0.33366178177487915
WILDTYPE__Enhancer.noflip.NA__chr9:90407819..90407933,+__1986.1.0.0	chr9:90407699-90408115	16	55	6	0.39607088709855626	2.833213344056216	4.02535169073515	1.9459101490553132	0.33366178177487915
WILDTYPE__Lincrna.noflip.NA__chr9:92316487..92316601,+__915.1.0.0	chr9:92316557..92316587,+	3	37	2	0.48254824208928654	1.3862943611198906	3.6375861597263857	1.0986122886681098	0.3937623923986
